PurchaseOrderLineID,PurchaseOrderID,VariantID,ProductID,QuantityOrdered,QuantityReceived,POUnitCost,POLineCost
PO001778-14,PO001778,V00694,P0034,1,1,30.69,30.69
PO001778-15,PO001778,V00706,P0034,1,1,30.69,30.69
PO001778-16,PO001778,V00721,P0041,2,1,104.23,208.46
PO001778-17,PO001778,V00735,P0048,4,4,40.99,163.96
PO001778-18,PO001778,V00736,P0048,3,3,40.99,122.97
PO001779-1,PO001779,V00152,P0007,1,1,50.66,50.66
PO001779-2,PO001779,V00155,P0007,1,1,50.66,50.66
PO001779-3,PO001779,V00158,P0007,2,2,50.66,101.32
PO001779-4,PO001779,V00164,P0007,2,2,50.66,101.32
PO001779-5,PO001779,V00166,P0007,1,0,50.66,50.66
PO001779-6,PO001779,V00315,P0014,1,1,76.85,76.85
PO001779-7,PO001779,V00317,P0014,1,1,76.85,76.85
PO001779-8,PO001779,V00462,P0021,1,1,129.34,129.34
PO001779-9,PO001779,V00466,P0021,1,1,129.34,129.34
PO001779-10,PO001779,V00471,P0021,1,1,129.34,129.34
PO001779-11,PO001779,V00599,P0028,1,1,43.73,43.73
PO001779-12,PO001779,V00710,P0035,1,1,82.32,82.32
PO001779-13,PO001779,V00723,P0042,4,4,142.14,568.56
PO001779-14,PO001779,V00738,P0049,2,2,24.49,48.98
PO001780-1,PO001780,V00101,P0005,1,1,57.40,57.40
PO001780-2,PO001780,V00104,P0005,1,1,57.40,57.40
PO001780-3,PO001780,V00269,P0012,2,2,49.13,98.26
PO001780-4,PO001780,V00432,P0019,1,1,113.30,113.30
PO001780-5,PO001780,V00433,P0019,2,2,113.30,226.60
PO001780-6,PO001780,V00548,P0026,1,1,23.28,23.28
PO001780-7,PO001780,V00561,P0026,1,1,23.28,23.28
PO001780-8,PO001780,V00675,P0033,2,2,19.62,39.24
PO001780-9,PO001780,V00680,P0033,1,1,19.62,19.62
PO001780-10,PO001780,V00682,P0033,1,1,19.62,19.62
PO001780-11,PO001780,V00720,P0040,2,2,175.80,351.60
PO001780-12,PO001780,V00734,P0047,3,3,39.76,119.28
PO001781-1,PO001781,V00028,P0002,1,1,78.05,78.05
PO001781-2,PO001781,V00029,P0002,3,3,78.05,234.15
PO001781-3,PO001781,V00044,P0002,1,1,78.05,78.05
PO001781-4,PO001781,V00199,P0009,1,1,50.35,50.35
PO001781-5,PO001781,V00363,P0016,1,1,84.90,84.90
PO001781-6,PO001781,V00370,P0016,1,1,84.90,84.90
PO001781-7,PO001781,V00506,P0023,1,1,63.21,63.21
PO001781-8,PO001781,V00507,P0023,1,1,63.21,63.21
PO001781-9,PO001781,V00633,P0030,1,1,54.14,54.14
PO001781-10,PO001781,V00635,P0030,1,1,54.14,54.14
PO001781-11,PO001781,V00636,P0030,1,1,54.14,54.14
PO001781-12,PO001781,V00714,P0037,3,3,116.94,350.82
PO001782-1,PO001782,V00034,P0002,2,2,78.05,156.10
PO001782-2,PO001782,V00199,P0009,2,2,50.35,100.70
PO001782-3,PO001782,V00200,P0009,1,1,50.35,50.35
PO001782-4,PO001782,V00203,P0009,1,1,50.35,50.35
PO001782-5,PO001782,V00207,P0009,2,2,50.35,100.70
PO001782-6,PO001782,V00213,P0009,1,1,50.35,50.35
PO001782-7,PO001782,V00366,P0016,1,1,84.90,84.90
PO001782-8,PO001782,V00367,P0016,1,1,84.90,84.90
PO001782-9,PO001782,V00368,P0016,1,1,84.90,84.90
PO001782-10,PO001782,V00374,P0016,1,1,84.90,84.90
PO001782-11,PO001782,V00376,P0016,1,1,84.90,84.90
PO001782-12,PO001782,V00496,P0023,1,1,63.21,63.21
PO001782-13,PO001782,V00500,P0023,1,1,63.21,63.21
PO001782-14,PO001782,V00501,P0023,1,1,63.21,63.21
PO001782-15,PO001782,V00507,P0023,1,1,63.21,63.21
PO001782-16,PO001782,V00728,P0044,2,2,59.10,118.20
PO001783-1,PO001783,V00147,P0007,2,2,50.66,101.32
PO001783-2,PO001783,V00329,P0014,1,1,76.85,76.85
PO001783-3,PO001783,V00471,P0021,1,1,129.34,129.34
PO001783-4,PO001783,V00587,P0028,2,2,43.73,87.46
PO001783-5,PO001783,V00592,P0028,2,2,43.73,87.46
PO001783-6,PO001783,V00598,P0028,2,2,43.73,87.46
PO001783-7,PO001783,V00709,P0035,4,4,82.32,329.28
PO001784-1,PO001784,V00007,P0001,1,1,128.94,128.94
PO001784-2,PO001784,V00010,P0001,1,1,128.94,128.94
PO001784-3,PO001784,V00011,P0001,2,2,128.94,257.88
PO001784-4,PO001784,V00015,P0001,1,1,128.94,128.94
PO001784-5,PO001784,V00171,P0008,1,0,66.10,66.10
PO001784-6,PO001784,V00176,P0008,2,2,66.10,132.20
PO001784-7,PO001784,V00179,P0008,1,1,66.10,66.10
PO001784-8,PO001784,V00181,P0008,1,1,66.10,66.10
PO001784-9,PO001784,V00185,P0008,1,1,66.10,66.10
PO001784-10,PO001784,V00190,P0008,2,2,66.10,132.20
PO001784-11,PO001784,V00349,P0015,1,1,96.98,96.98
PO001784-12,PO001784,V00352,P0015,2,2,96.98,193.96
PO001784-13,PO001784,V00353,P0015,1,1,96.98,96.98
PO001784-14,PO001784,V00355,P0015,1,1,96.98,96.98
PO001784-15,PO001784,V00356,P0015,1,1,96.98,96.98
PO001784-16,PO001784,V00360,P0015,2,1,96.98,193.96
PO001784-17,PO001784,V00476,P0022,1,1,183.11,183.11
PO001784-18,PO001784,V00479,P0022,2,2,183.11,366.22
PO001784-19,PO001784,V00484,P0022,1,1,183.11,183.11
PO001784-20,PO001784,V00603,P0029,1,1,68.37,68.37
PO001784-21,PO001784,V00605,P0029,1,1,68.37,68.37
PO001784-22,PO001784,V00609,P0029,2,2,68.37,136.74
PO001784-23,PO001784,V00610,P0029,1,0,68.37,68.37
PO001784-24,PO001784,V00615,P0029,1,1,68.37,68.37
PO001784-25,PO001784,V00711,P0036,3,2,71.07,213.21
PO001784-26,PO001784,V00712,P0036,1,1,71.07,71.07
PO001784-27,PO001784,V00725,P0043,6,6,69.41,416.46
PO001784-28,PO001784,V00739,P0050,3,3,106.64,319.92
PO001785-1,PO001785,V00101,P0005,1,1,57.40,57.40
PO001785-2,PO001785,V00115,P0005,1,1,57.40,57.40
PO001785-3,PO001785,V00119,P0005,1,1,57.40,57.40
PO001785-4,PO001785,V00430,P0019,1,1,113.30,113.30
PO001785-5,PO001785,V00433,P0019,1,1,113.30,113.30
PO001785-6,PO001785,V00548,P0026,1,1,23.28,23.28
PO001785-7,PO001785,V00557,P0026,1,1,23.28,23.28
PO001785-8,PO001785,V00676,P0033,1,1,19.62,19.62
PO001785-9,PO001785,V00682,P0033,1,1,19.62,19.62
PO001785-10,PO001785,V00686,P0033,1,1,19.62,19.62
PO001785-11,PO001785,V00733,P0047,4,4,39.76,159.04
PO001785-12,PO001785,V00734,P0047,3,3,39.76,119.28
PO001786-1,PO001786,V00005,P0001,1,1,128.94,128.94
PO001786-2,PO001786,V00006,P0001,1,1,128.94,128.94
PO001786-3,PO001786,V00018,P0001,1,0,128.94,128.94
PO001786-4,PO001786,V00021,P0001,2,2,128.94,257.88
PO001786-5,PO001786,V00022,P0001,2,2,128.94,257.88
PO001786-6,PO001786,V00171,P0008,1,1,66.10,66.10
PO001786-7,PO001786,V00176,P0008,1,1,66.10,66.10
PO001786-8,PO001786,V00177,P0008,2,2,66.10,132.20
PO001786-9,PO001786,V00187,P0008,1,1,66.10,66.10
PO001786-10,PO001786,V00340,P0015,1,1,96.98,96.98
PO001786-11,PO001786,V00342,P0015,1,1,96.98,96.98
PO001786-12,PO001786,V00345,P0015,3,2,96.98,290.94
PO001786-13,PO001786,V00353,P0015,1,1,96.98,96.98
PO001786-14,PO001786,V00360,P0015,1,1,96.98,96.98
PO001786-15,PO001786,V00479,P0022,1,0,183.11,183.11
PO001786-16,PO001786,V00481,P0022,1,1,183.11,183.11
PO001786-17,PO001786,V00484,P0022,1,1,183.11,183.11
PO001786-18,PO001786,V00489,P0022,1,1,183.11,183.11
PO001786-19,PO001786,V00602,P0029,2,2,68.37,136.74
PO001786-20,PO001786,V00610,P0029,2,1,68.37,136.74
PO001786-21,PO001786,V00618,P0029,1,0,68.37,68.37
PO001786-22,PO001786,V00711,P0036,2,2,71.07,142.14
PO001786-23,PO001786,V00712,P0036,4,4,71.07,284.28
PO001786-24,PO001786,V00726,P0043,4,4,69.41,277.64
PO001786-25,PO001786,V00739,P0050,4,4,106.64,426.56
PO001786-26,PO001786,V00740,P0050,1,1,106.64,106.64
PO001787-1,PO001787,V00148,P0007,1,0,50.66,50.66
PO001787-2,PO001787,V00149,P0007,1,1,50.66,50.66
PO001787-3,PO001787,V00150,P0007,1,1,50.66,50.66
PO001787-4,PO001787,V00164,P0007,2,2,50.66,101.32
PO001787-5,PO001787,V00168,P0007,2,2,50.66,101.32
PO001787-6,PO001787,V00313,P0014,1,1,76.85,76.85
PO001787-7,PO001787,V00321,P0014,1,1,76.85,76.85
PO001787-8,PO001787,V00327,P0014,2,2,76.85,153.70
PO001787-9,PO001787,V00328,P0014,1,1,76.85,76.85
PO001787-10,PO001787,V00462,P0021,2,2,129.34,258.68
PO001787-11,PO001787,V00464,P0021,1,1,129.34,129.34
PO001787-12,PO001787,V00471,P0021,1,1,129.34,129.34
PO001787-13,PO001787,V00596,P0028,1,1,43.73,43.73
PO001787-14,PO001787,V00723,P0042,3,3,142.14,426.42
PO001787-15,PO001787,V00724,P0042,4,4,142.14,568.56
PO001788-1,PO001788,V00074,P0004,2,2,113.76,227.52
PO001788-2,PO001788,V00079,P0004,1,1,113.76,113.76
PO001788-3,PO001788,V00084,P0004,1,0,113.76,113.76
PO001788-4,PO001788,V00088,P0004,3,3,113.76,341.28
PO001788-5,PO001788,V00092,P0004,1,0,113.76,113.76
PO001788-6,PO001788,V00096,P0004,1,1,113.76,113.76
PO001788-7,PO001788,V00246,P0011,1,1,64.70,64.70
PO001788-8,PO001788,V00256,P0011,1,1,64.70,64.70
PO001788-9,PO001788,V00257,P0011,2,2,64.70,129.40
PO001788-10,PO001788,V00404,P0018,1,1,76.28,76.28
PO001788-11,PO001788,V00406,P0018,2,2,76.28,152.56
PO001788-12,PO001788,V00407,P0018,2,2,76.28,152.56
PO001788-13,PO001788,V00411,P0018,2,2,76.28,152.56
PO001788-14,PO001788,V00413,P0018,1,1,76.28,76.28
PO001788-15,PO001788,V00414,P0018,1,1,76.28,76.28
PO001788-16,PO001788,V00416,P0018,1,1,76.28,76.28
PO001788-17,PO001788,V00420,P0018,1,1,76.28,76.28
PO001788-18,PO001788,V00534,P0025,1,1,37.91,37.91
PO001788-19,PO001788,V00540,P0025,2,2,37.91,75.82
PO001788-20,PO001788,V00542,P0025,1,1,37.91,37.91
PO001788-21,PO001788,V00544,P0025,1,1,37.91,37.91
PO001788-22,PO001788,V00663,P0032,1,1,19.58,19.58
PO001789-1,PO001789,V00029,P0002,1,1,78.05,78.05
PO001789-2,PO001789,V00031,P0002,1,1,78.05,78.05
PO001789-3,PO001789,V00032,P0002,1,1,78.05,78.05
PO001789-4,PO001789,V00036,P0002,2,2,78.05,156.10
PO001789-5,PO001789,V00044,P0002,2,2,78.05,156.10
PO001789-6,PO001789,V00194,P0009,2,2,50.35,100.70
PO001789-7,PO001789,V00196,P0009,1,1,50.35,50.35
PO001789-8,PO001789,V00197,P0009,3,3,50.35,151.05
PO001789-9,PO001789,V00202,P0009,1,1,50.35,50.35
PO001789-10,PO001789,V00205,P0009,1,1,50.35,50.35
PO001789-11,PO001789,V00209,P0009,1,0,50.35,50.35
PO001789-12,PO001789,V00213,P0009,1,1,50.35,50.35
PO001789-13,PO001789,V00365,P0016,1,1,84.90,84.90
PO001789-14,PO001789,V00366,P0016,1,1,84.90,84.90
PO001789-15,PO001789,V00367,P0016,1,1,84.90,84.90
PO001789-16,PO001789,V00376,P0016,1,1,84.90,84.90
PO001789-17,PO001789,V00380,P0016,2,2,84.90,169.80
PO001789-18,PO001789,V00493,P0023,1,1,63.21,63.21
PO001789-19,PO001789,V00503,P0023,1,1,63.21,63.21
PO001789-20,PO001789,V00507,P0023,1,1,63.21,63.21
PO001789-21,PO001789,V00621,P0030,1,1,54.14,54.14
PO001789-22,PO001789,V00630,P0030,2,2,54.14,108.28
PO001790-1,PO001790,V00103,P0005,1,1,57.40,57.40
PO001790-2,PO001790,V00113,P0005,1,1,57.40,57.40
PO001790-3,PO001790,V00117,P0005,1,1,57.40,57.40
PO001790-4,PO001790,V00265,P0012,2,2,49.13,98.26
PO001790-5,PO001790,V00269,P0012,2,2,49.13,98.26
PO001790-6,PO001790,V00271,P0012,1,1,49.13,49.13
PO001790-7,PO001790,V00273,P0012,1,1,49.13,49.13
PO001790-8,PO001790,V00274,P0012,1,1,49.13,49.13
PO001790-9,PO001790,V00276,P0012,1,1,49.13,49.13
PO001790-10,PO001790,V00277,P0012,2,2,49.13,98.26
PO001790-11,PO001790,V00282,P0012,1,1,49.13,49.13
PO001790-12,PO001790,V00426,P0019,1,1,113.30,113.30
PO001790-13,PO001790,V00432,P0019,1,1,113.30,113.30
PO001790-14,PO001790,V00436,P0019,1,1,113.30,113.30
PO001790-15,PO001790,V00554,P0026,2,2,23.28,46.56
PO001790-16,PO001790,V00557,P0026,1,1,23.28,23.28
PO001790-17,PO001790,V00561,P0026,1,1,23.28,23.28
PO001790-18,PO001790,V00564,P0026,1,1,23.28,23.28
PO001790-19,PO001790,V00674,P0033,1,1,19.62,19.62
PO001790-20,PO001790,V00676,P0033,1,1,19.62,19.62
PO001790-21,PO001790,V00677,P0033,1,1,19.62,19.62
PO001790-22,PO001790,V00683,P0033,1,1,19.62,19.62
PO001791-1,PO001791,V00052,P0003,1,1,82.88,82.88
PO001791-2,PO001791,V00067,P0003,1,0,82.88,82.88
PO001791-3,PO001791,V00220,P0010,1,1,50.77,50.77
PO001791-4,PO001791,V00227,P0010,1,0,50.77,50.77
PO001791-5,PO001791,V00231,P0010,2,2,50.77,101.54
PO001791-6,PO001791,V00233,P0010,1,1,50.77,50.77
PO001791-7,PO001791,V00398,P0017,1,1,75.63,75.63
PO001791-8,PO001791,V00513,P0024,2,2,56.39,112.78
PO001791-9,PO001791,V00514,P0024,2,2,56.39,112.78
PO001791-10,PO001791,V00518,P0024,1,1,56.39,56.39
PO001791-11,PO001791,V00521,P0024,1,1,56.39,56.39
PO001791-12,PO001791,V00524,P0024,1,1,56.39,56.39
PO001791-13,PO001791,V00526,P0024,1,1,56.39,56.39
PO001791-14,PO001791,V00638,P0031,1,1,36.58,36.58
PO001791-15,PO001791,V00640,P0031,1,1,36.58,36.58
PO001791-16,PO001791,V00645,P0031,1,1,36.58,36.58
PO001791-17,PO001791,V00648,P0031,1,1,36.58,36.58
PO001791-18,PO001791,V00715,P0038,1,1,247.30,247.30
PO001791-19,PO001791,V00716,P0038,1,1,247.30,247.30
PO001791-20,PO001791,V00729,P0045,2,2,37.23,74.46
PO001791-21,PO001791,V00730,P0045,3,3,37.23,111.69
PO001791-22,PO001791,V00743,P0052,2,2,50.46,100.92
PO001791-23,PO001791,V00744,P0052,2,2,50.46,100.92
PO001792-1,PO001792,V00078,P0004,1,1,113.76,113.76
PO001792-2,PO001792,V00081,P0004,3,2,113.76,341.28
PO001792-3,PO001792,V00087,P0004,1,1,113.76,113.76
PO001792-4,PO001792,V00091,P0004,2,2,113.76,227.52
PO001792-5,PO001792,V00092,P0004,1,1,113.76,113.76
PO001792-6,PO001792,V00244,P0011,1,1,64.70,64.70
PO001792-7,PO001792,V00248,P0011,1,1,64.70,64.70
PO001792-8,PO001792,V00256,P0011,1,1,64.70,64.70
PO001792-9,PO001792,V00257,P0011,1,1,64.70,64.70
PO001792-10,PO001792,V00262,P0011,1,1,64.70,64.70
PO001792-11,PO001792,V00263,P0011,1,1,64.70,64.70
PO001792-12,PO001792,V00406,P0018,1,1,76.28,76.28
PO001792-13,PO001792,V00412,P0018,2,2,76.28,152.56
PO001792-14,PO001792,V00413,P0018,1,1,76.28,76.28
PO001792-15,PO001792,V00414,P0018,1,1,76.28,76.28
PO001792-16,PO001792,V00416,P0018,1,1,76.28,76.28
PO001792-17,PO001792,V00532,P0025,2,2,37.91,75.82
PO001792-18,PO001792,V00537,P0025,2,1,37.91,75.82
PO001792-19,PO001792,V00663,P0032,2,2,19.58,39.16
PO001792-20,PO001792,V00718,P0039,8,8,88.32,706.56
PO001792-21,PO001792,V00732,P0046,1,1,48.96,48.96
PO001793-1,PO001793,V00049,P0003,2,2,82.88,165.76
PO001793-2,PO001793,V00052,P0003,1,1,82.88,82.88
PO001793-3,PO001793,V00061,P0003,1,1,82.88,82.88
PO001793-4,PO001793,V00063,P0003,1,1,82.88,82.88
PO001793-5,PO001793,V00068,P0003,1,1,82.88,82.88
PO001793-6,PO001793,V00218,P0010,1,1,50.77,50.77
PO001793-7,PO001793,V00223,P0010,1,1,50.77,50.77
PO001793-8,PO001793,V00224,P0010,1,1,50.77,50.77
PO001793-9,PO001793,V00227,P0010,1,1,50.77,50.77
PO001793-10,PO001793,V00236,P0010,1,1,50.77,50.77
PO001793-11,PO001793,V00385,P0017,1,1,75.63,75.63
PO001793-12,PO001793,V00387,P0017,1,1,75.63,75.63
PO001793-13,PO001793,V00390,P0017,2,2,75.63,151.26
PO001793-14,PO001793,V00399,P0017,2,2,75.63,151.26
PO001793-15,PO001793,V00524,P0024,1,1,56.39,56.39
PO001793-16,PO001793,V00638,P0031,1,1,36.58,36.58
PO001793-17,PO001793,V00639,P0031,2,2,36.58,73.16
PO001793-18,PO001793,V00645,P0031,1,1,36.58,36.58
PO001793-19,PO001793,V00650,P0031,1,1,36.58,36.58
PO001793-20,PO001793,V00730,P0045,3,3,37.23,111.69
PO001793-21,PO001793,V00744,P0052,2,2,50.46,100.92
PO001794-1,PO001794,V00148,P0007,2,2,50.66,101.32
PO001794-2,PO001794,V00149,P0007,1,1,50.66,50.66
PO001794-3,PO001794,V00153,P0007,1,0,50.66,50.66
PO001794-4,PO001794,V00157,P0007,2,2,50.66,101.32
PO001794-5,PO001794,V00167,P0007,1,1,50.66,50.66
PO001794-6,PO001794,V00316,P0014,1,1,76.85,76.85
PO001794-7,PO001794,V00317,P0014,1,1,76.85,76.85
PO001794-8,PO001794,V00318,P0014,1,1,76.85,76.85
PO001794-9,PO001794,V00320,P0014,1,1,76.85,76.85
PO001794-10,PO001794,V00326,P0014,1,1,76.85,76.85
PO001794-11,PO001794,V00328,P0014,1,0,76.85,76.85
PO001794-12,PO001794,V00336,P0014,1,1,76.85,76.85
PO001794-13,PO001794,V00466,P0021,1,1,129.34,129.34
PO001794-14,PO001794,V00470,P0021,2,2,129.34,258.68
PO001794-15,PO001794,V00585,P0028,1,1,43.73,43.73
PO001794-16,PO001794,V00590,P0028,1,1,43.73,43.73
PO001794-17,PO001794,V00597,P0028,1,1,43.73,43.73
PO001794-18,PO001794,V00709,P0035,5,5,82.32,411.60
PO001794-19,PO001794,V00710,P0035,3,3,82.32,246.96
PO001794-20,PO001794,V00737,P0049,7,7,24.49,171.43
PO001795-1,PO001795,V00005,P0001,1,1,128.94,128.94
PO001795-2,PO001795,V00016,P0001,1,1,128.94,128.94
PO001795-3,PO001795,V00172,P0008,1,1,66.10,66.10
PO001795-4,PO001795,V00183,P0008,1,1,66.10,66.10
PO001795-5,PO001795,V00188,P0008,1,0,66.10,66.10
PO001795-6,PO001795,V00339,P0015,1,1,96.98,96.98
PO001795-7,PO001795,V00346,P0015,1,0,96.98,96.98
PO001795-8,PO001795,V00347,P0015,1,1,96.98,96.98
PO001795-9,PO001795,V00352,P0015,1,1,96.98,96.98
PO001795-10,PO001795,V00355,P0015,1,0,96.98,96.98
PO001795-11,PO001795,V00479,P0022,1,1,183.11,183.11
PO001795-12,PO001795,V00489,P0022,1,1,183.11,183.11
PO001795-13,PO001795,V00606,P0029,1,1,68.37,68.37
PO001795-14,PO001795,V00614,P0029,1,1,68.37,68.37
PO001795-15,PO001795,V00617,P0029,1,1,68.37,68.37
PO001795-16,PO001795,V00711,P0036,2,1,71.07,142.14
PO001795-17,PO001795,V00726,P0043,2,2,69.41,138.82
PO001795-18,PO001795,V00740,P0050,4,4,106.64,426.56
PO001796-1,PO001796,V00001,P0001,1,1,128.94,128.94
PO001796-2,PO001796,V00005,P0001,1,0,128.94,128.94
PO001796-3,PO001796,V00006,P0001,1,1,128.94,128.94
PO001796-4,PO001796,V00012,P0001,1,1,128.94,128.94
PO001796-5,PO001796,V00170,P0008,1,1,66.10,66.10
PO001796-6,PO001796,V00173,P0008,3,3,66.10,198.30
PO001796-7,PO001796,V00177,P0008,1,1,66.10,66.10
PO001796-8,PO001796,V00183,P0008,2,2,66.10,132.20
PO001796-9,PO001796,V00184,P0008,1,0,66.10,66.10
PO001796-10,PO001796,V00186,P0008,1,1,66.10,66.10
PO001796-11,PO001796,V00188,P0008,1,1,66.10,66.10
PO001796-12,PO001796,V00344,P0015,1,0,96.98,96.98
PO001796-13,PO001796,V00349,P0015,2,2,96.98,193.96
PO001796-14,PO001796,V00350,P0015,1,1,96.98,96.98
PO001796-15,PO001796,V00354,P0015,2,2,96.98,193.96
PO001796-16,PO001796,V00482,P0022,1,1,183.11,183.11
PO001796-17,PO001796,V00485,P0022,1,1,183.11,183.11
PO001796-18,PO001796,V00489,P0022,1,1,183.11,183.11
PO001796-19,PO001796,V00711,P0036,1,1,71.07,71.07
PO001796-20,PO001796,V00725,P0043,3,2,69.41,208.23
PO001796-21,PO001796,V00726,P0043,3,2,69.41,208.23
PO001797-1,PO001797,V00151,P0007,1,1,50.66,50.66
PO001797-2,PO001797,V00152,P0007,1,1,50.66,50.66
PO001797-3,PO001797,V00159,P0007,2,2,50.66,101.32
PO001797-4,PO001797,V00160,P0007,1,1,50.66,50.66
PO001797-5,PO001797,V00315,P0014,2,2,76.85,153.70
PO001797-6,PO001797,V00316,P0014,1,1,76.85,76.85
PO001797-7,PO001797,V00327,P0014,1,1,76.85,76.85
PO001797-8,PO001797,V00328,P0014,2,2,76.85,153.70
PO001797-9,PO001797,V00460,P0021,1,1,129.34,129.34
PO001797-10,PO001797,V00465,P0021,1,1,129.34,129.34
PO001797-11,PO001797,V00466,P0021,1,1,129.34,129.34
PO001797-12,PO001797,V00472,P0021,1,1,129.34,129.34
PO001797-13,PO001797,V00474,P0021,1,1,129.34,129.34
PO001797-14,PO001797,V00583,P0028,1,1,43.73,43.73
PO001797-15,PO001797,V00586,P0028,1,1,43.73,43.73
PO001797-16,PO001797,V00597,P0028,1,1,43.73,43.73
PO001797-17,PO001797,V00710,P0035,12,12,82.32,987.84
PO001797-18,PO001797,V00723,P0042,3,3,142.14,426.42
PO001797-19,PO001797,V00724,P0042,13,13,142.14,1847.82
PO001797-20,PO001797,V00737,P0049,5,3,24.49,122.45
PO001797-21,PO001797,V00738,P0049,2,2,24.49,48.98
PO001798-1,PO001798,V00002,P0001,1,1,128.94,128.94
PO001798-2,PO001798,V00006,P0001,2,2,128.94,257.88
PO001798-3,PO001798,V00010,P0001,1,1,128.94,128.94
PO001798-4,PO001798,V00020,P0001,1,1,128.94,128.94
PO001798-5,PO001798,V00021,P0001,1,1,128.94,128.94
PO001798-6,PO001798,V00022,P0001,2,2,128.94,257.88
PO001798-7,PO001798,V00173,P0008,1,1,66.10,66.10
PO001798-8,PO001798,V00174,P0008,1,1,66.10,66.10
PO001798-9,PO001798,V00178,P0008,1,1,66.10,66.10
PO001798-10,PO001798,V00183,P0008,1,1,66.10,66.10
PO001798-11,PO001798,V00184,P0008,1,1,66.10,66.10
PO001798-12,PO001798,V00185,P0008,1,1,66.10,66.10
PO001798-13,PO001798,V00186,P0008,2,2,66.10,132.20
PO001798-14,PO001798,V00188,P0008,1,1,66.10,66.10
PO001798-15,PO001798,V00340,P0015,2,2,96.98,193.96
PO001798-16,PO001798,V00343,P0015,1,1,96.98,96.98
PO001798-17,PO001798,V00346,P0015,1,1,96.98,96.98
PO001798-18,PO001798,V00348,P0015,1,0,96.98,96.98
PO001798-19,PO001798,V00353,P0015,1,1,96.98,96.98
PO001798-20,PO001798,V00354,P0015,1,1,96.98,96.98
PO001798-21,PO001798,V00357,P0015,2,2,96.98,193.96
PO001798-22,PO001798,V00359,P0015,1,1,96.98,96.98
PO001798-23,PO001798,V00360,P0015,1,1,96.98,96.98
PO001798-24,PO001798,V00477,P0022,2,2,183.11,366.22
PO001798-25,PO001798,V00489,P0022,1,1,183.11,183.11
PO001798-26,PO001798,V00490,P0022,1,1,183.11,183.11
PO001798-27,PO001798,V00491,P0022,1,0,183.11,183.11
PO001798-28,PO001798,V00601,P0029,1,1,68.37,68.37
PO001798-29,PO001798,V00603,P0029,1,1,68.37,68.37
PO001798-30,PO001798,V00606,P0029,2,2,68.37,136.74
PO001798-31,PO001798,V00609,P0029,4,4,68.37,273.48
PO001798-32,PO001798,V00610,P0029,1,1,68.37,68.37
PO001798-33,PO001798,V00612,P0029,1,1,68.37,68.37
PO001798-34,PO001798,V00615,P0029,2,2,68.37,136.74
PO001798-35,PO001798,V00617,P0029,1,1,68.37,68.37
PO001798-36,PO001798,V00725,P0043,2,2,69.41,138.82
PO001798-37,PO001798,V00726,P0043,1,1,69.41,69.41
PO001798-38,PO001798,V00739,P0050,8,7,106.64,853.12
PO001798-39,PO001798,V00740,P0050,6,4,106.64,639.84
PO001799-1,PO001799,V00097,P0005,1,1,57.40,57.40
PO001799-2,PO001799,V00100,P0005,1,1,57.40,57.40
PO001799-3,PO001799,V00101,P0005,1,1,57.40,57.40
PO001799-4,PO001799,V00106,P0005,1,1,57.40,57.40
PO001799-5,PO001799,V00118,P0005,2,2,57.40,114.80
PO001799-6,PO001799,V00119,P0005,1,1,57.40,57.40
PO001799-7,PO001799,V00277,P0012,1,1,49.13,49.13
PO001799-8,PO001799,V00283,P0012,2,2,49.13,98.26
PO001799-9,PO001799,V00284,P0012,2,2,49.13,98.26
PO001799-10,PO001799,V00427,P0019,1,1,113.30,113.30
PO001799-11,PO001799,V00428,P0019,2,2,113.30,226.60
PO001799-12,PO001799,V00438,P0019,1,1,113.30,113.30
PO001799-13,PO001799,V00548,P0026,1,1,23.28,23.28
PO001799-14,PO001799,V00555,P0026,2,2,23.28,46.56
PO001799-15,PO001799,V00560,P0026,1,1,23.28,23.28
PO001799-16,PO001799,V00563,P0026,1,1,23.28,23.28
PO001799-17,PO001799,V00675,P0033,1,1,19.62,19.62
PO001799-18,PO001799,V00681,P0033,2,2,19.62,39.24
PO001799-19,PO001799,V00719,P0040,2,2,175.80,351.60
PO001799-20,PO001799,V00733,P0047,4,4,39.76,159.04
PO001799-21,PO001799,V00734,P0047,3,3,39.76,119.28
PO001800-1,PO001800,V00076,P0004,2,2,113.76,227.52
PO001800-2,PO001800,V00077,P0004,1,1,113.76,113.76
PO001800-3,PO001800,V00084,P0004,1,1,113.76,113.76
PO001800-4,PO001800,V00243,P0011,3,3,64.70,194.10
PO001800-5,PO001800,V00245,P0011,1,1,64.70,64.70
PO001800-6,PO001800,V00249,P0011,1,1,64.70,64.70
PO001800-7,PO001800,V00407,P0018,1,1,76.28,76.28
PO001800-8,PO001800,V00410,P0018,1,1,76.28,76.28
PO001800-9,PO001800,V00417,P0018,2,2,76.28,152.56
PO001800-10,PO001800,V00536,P0025,1,1,37.91,37.91
PO001800-11,PO001800,V00537,P0025,2,2,37.91,75.82
PO001800-12,PO001800,V00542,P0025,2,2,37.91,75.82
PO001800-13,PO001800,V00662,P0032,2,2,19.58,39.16
PO001800-14,PO001800,V00663,P0032,2,2,19.58,39.16
PO001800-15,PO001800,V00666,P0032,1,1,19.58,19.58
PO001800-16,PO001800,V00731,P0046,6,6,48.96,293.76
PO001800-17,PO001800,V00732,P0046,2,2,48.96,97.92
