OrderID,OrderNumber,StoreID,CustomerID,Channel,OrderDate,OrderStatus,GrossAmount,DiscountAmount,SubTotal,TaxAmount,OrderTotal,PaymentMethod
SO001217,YK-2025-001217,ST004,C06069,Store,2025-02-07,Completed,357.90,0.00,357.90,29.53,387.43,Mobile Wallet
SO001218,YK-2025-001218,ST004,C05066,Store,2025-02-07,Shipped,314.90,0.00,314.90,25.98,340.88,Credit Card
SO001219,YK-2025-001219,ST004,C04000,Store,2025-02-07,Completed,162.95,48.88,114.07,9.41,123.48,Mobile Wallet
SO001220,YK-2025-001220,ST005,C00159,Store,2025-02-07,Completed,164.95,41.24,123.71,10.21,133.92,Credit Card
SO001221,YK-2025-001221,ST006,C01216,Store,2025-02-07,Completed,135.95,0.00,135.95,11.22,147.17,Credit Card
SO001222,YK-2025-001222,ST006,C00993,Store,2025-02-07,Completed,1096.70,0.00,1096.70,90.48,1187.18,Debit Card
SO001223,YK-2025-001223,ST008,C01353,Store,2025-02-07,Completed,190.95,0.00,190.95,15.75,206.70,Mobile Wallet
SO001224,YK-2025-001224,ST009,C02053,Store,2025-02-07,Completed,82.95,12.44,70.51,5.82,76.33,Yuktikara Rewards Card
SO001225,YK-2025-001225,ST009,C01227,Store,2025-02-07,Completed,134.90,12.44,122.46,10.10,132.56,Credit Card
SO001226,YK-2025-001226,ST010,C02293,Store,2025-02-07,Completed,833.75,75.23,758.52,62.58,821.10,Credit Card
SO001227,YK-2025-001227,ST010,C03953,Store,2025-02-07,Completed,695.75,159.56,536.19,44.24,580.43,Credit Card
SO001228,YK-2025-001228,ST011,C03395,Store,2025-02-07,Completed,203.90,25.18,178.72,14.74,193.46,Credit Card
SO001229,YK-2025-001229,ST011,C03639,Store,2025-02-07,Completed,39.95,0.00,39.95,3.30,43.25,Credit Card
SO001230,YK-2025-001230,ST011,C04559,Store,2025-02-07,Completed,516.80,0.00,516.80,42.64,559.44,Credit Card
SO001231,YK-2025-001231,ST012,C03451,Store,2025-02-07,Completed,119.95,0.00,119.95,9.90,129.85,Debit Card
SO001232,YK-2025-001232,ST013,C01918,Store,2025-02-07,Completed,274.85,56.07,218.78,18.05,236.83,Debit Card
SO001233,YK-2025-001233,ST014,C01774,Store,2025-02-07,Completed,500.85,90.47,410.38,33.86,444.24,Credit Card
SO001234,YK-2025-001234,ST015,C06118,Store,2025-02-07,Completed,189.95,0.00,189.95,15.67,205.62,Credit Card
SO001235,YK-2025-001235,ST015,C01931,Store,2025-02-07,Completed,93.95,0.00,93.95,7.75,101.70,Credit Card
SO001236,YK-2025-001236,ST018,C02176,Store,2025-02-07,Completed,361.85,22.49,339.36,28.00,367.36,Mobile Wallet
SO001237,YK-2025-001237,ST900,C03036,Online,2025-02-07,Completed,2291.60,54.28,2237.32,184.58,2421.90,Credit Card
SO001238,YK-2025-001238,ST900,C01106,Online,2025-02-07,Completed,135.90,21.18,114.72,9.46,124.18,Credit Card
SO001239,YK-2025-001239,ST900,C00575,Online,2025-02-07,Completed,465.75,48.43,417.32,34.43,451.75,Credit Card
SO001240,YK-2025-001240,ST900,C02747,Online,2025-02-07,Completed,242.90,0.00,242.90,20.04,262.94,Credit Card
SO001241,YK-2025-001241,ST900,C00770,Online,2025-02-07,Completed,121.95,0.00,121.95,10.06,132.01,Credit Card
SO001242,YK-2025-001242,ST001,C01871,Store,2025-02-08,Completed,670.80,0.00,670.80,55.34,726.14,Yuktikara Rewards Card
SO001243,YK-2025-001243,ST002,C02730,Store,2025-02-08,Completed,813.75,85.15,728.60,60.11,788.71,Debit Card
SO001244,YK-2025-001244,ST002,C01695,Store,2025-02-08,Completed,1442.75,232.00,1210.75,99.89,1310.64,Debit Card
SO001245,YK-2025-001245,ST002,C01258,Store,2025-02-08,Completed,862.70,72.77,789.93,65.17,855.10,Mobile Wallet
SO001246,YK-2025-001246,ST003,C04358,Store,2025-02-08,Pending,258.90,12.44,246.46,20.33,266.79,Credit Card
SO001247,YK-2025-001247,ST003,C02321,Store,2025-02-08,Completed,405.85,0.00,405.85,33.48,439.33,Gift Card
SO001248,YK-2025-001248,ST004,C04989,Store,2025-02-08,Completed,415.90,67.99,347.91,28.70,376.61,Debit Card
SO001249,YK-2025-001249,ST004,C04812,Store,2025-02-08,Completed,121.95,0.00,121.95,10.06,132.01,Yuktikara Rewards Card
SO001250,YK-2025-001250,ST004,C04739,Store,2025-02-08,Completed,239.90,0.00,239.90,19.79,259.69,Credit Card
SO001251,YK-2025-001251,ST004,C03324,Store,2025-02-08,Completed,95.95,0.00,95.95,7.92,103.87,Credit Card
SO001252,YK-2025-001252,ST005,C04803,Store,2025-02-08,Completed,476.95,0.00,476.95,39.35,516.30,Debit Card
SO001253,YK-2025-001253,ST005,C02428,Store,2025-02-08,Shipped,808.85,95.39,713.46,58.86,772.32,Credit Card
SO001254,YK-2025-001254,ST006,C01136,Store,2025-02-08,Completed,632.90,129.29,503.61,41.55,545.16,Gift Card
SO001255,YK-2025-001255,ST007,C05207,Store,2025-02-08,Completed,250.95,0.00,250.95,20.70,271.65,Debit Card
SO001256,YK-2025-001256,ST007,C05069,Store,2025-02-08,Completed,82.95,0.00,82.95,6.84,89.79,Yuktikara Rewards Card
SO001257,YK-2025-001257,ST008,C03777,Store,2025-02-08,Completed,52.95,0.00,52.95,4.37,57.32,Yuktikara Rewards Card
SO001258,YK-2025-001258,ST009,C04575,Store,2025-02-08,Completed,52.95,0.00,52.95,4.37,57.32,Mobile Wallet
SO001259,YK-2025-001259,ST009,C05292,Store,2025-02-08,Completed,549.85,65.18,484.67,39.99,524.66,Credit Card
SO001260,YK-2025-001260,ST010,C04651,Store,2025-02-08,Completed,189.95,0.00,189.95,15.67,205.62,Credit Card
SO001261,YK-2025-001261,ST011,C00065,Store,2025-02-08,Completed,108.95,21.79,87.16,7.19,94.35,Debit Card
SO001262,YK-2025-001262,ST011,C04755,Store,2025-02-08,Completed,866.70,228.11,638.59,52.68,691.27,Credit Card
SO001263,YK-2025-001263,ST011,C03826,Store,2025-02-08,Shipped,322.90,0.00,322.90,26.64,349.54,Credit Card
SO001264,YK-2025-001264,ST012,C00969,Store,2025-02-08,Completed,119.95,0.00,119.95,9.90,129.85,Credit Card
SO001265,YK-2025-001265,ST012,C00370,Store,2025-02-08,Completed,395.85,29.58,366.27,30.22,396.49,Credit Card
SO001266,YK-2025-001266,ST012,C02313,Store,2025-02-08,Completed,93.95,0.00,93.95,7.75,101.70,Yuktikara Rewards Card
SO001267,YK-2025-001267,ST014,C03198,Store,2025-02-08,Completed,757.80,83.81,673.99,55.60,729.59,Credit Card
SO001268,YK-2025-001268,ST014,C05793,Store,2025-02-08,Completed,678.85,38.08,640.77,52.86,693.63,Credit Card
SO001269,YK-2025-001269,ST015,C00898,Store,2025-02-08,Completed,133.95,40.18,93.77,7.74,101.51,Credit Card
SO001270,YK-2025-001270,ST015,C04444,Store,2025-02-08,Completed,396.85,43.98,352.87,29.11,381.98,Credit Card
SO001271,YK-2025-001271,ST015,C01314,Store,2025-02-08,Completed,121.95,30.49,91.46,7.55,99.01,Yuktikara Rewards Card
SO001272,YK-2025-001272,ST016,C01645,Store,2025-02-08,Shipped,126.95,31.74,95.21,7.85,103.06,Mobile Wallet
SO001273,YK-2025-001273,ST016,C03876,Store,2025-02-08,Completed,609.90,0.00,609.90,50.32,660.22,Yuktikara Rewards Card
SO001274,YK-2025-001274,ST016,C05293,Store,2025-02-08,Completed,204.90,0.00,204.90,16.90,221.80,Mobile Wallet
SO001275,YK-2025-001275,ST017,C03189,Store,2025-02-08,Completed,93.95,0.00,93.95,7.75,101.70,Credit Card
SO001276,YK-2025-001276,ST017,C01472,Store,2025-02-08,Completed,175.95,70.38,105.57,8.71,114.28,Credit Card
SO001277,YK-2025-001277,ST018,C00066,Store,2025-02-08,Completed,375.90,21.60,354.30,29.23,383.53,Mobile Wallet
SO001278,YK-2025-001278,ST018,C01043,Store,2025-02-08,Completed,810.85,131.18,679.67,56.07,735.74,Debit Card
SO001279,YK-2025-001279,ST018,C05359,Store,2025-02-08,Pending,257.85,43.17,214.68,17.71,232.39,Yuktikara Rewards Card
SO001280,YK-2025-001280,ST900,C05780,Online,2025-02-08,Completed,344.75,78.54,266.21,21.96,288.17,Debit Card
SO001281,YK-2025-001281,ST900,C05548,Online,2025-02-08,Completed,48.95,0.00,48.95,4.04,52.99,Credit Card
SO001282,YK-2025-001282,ST900,C03477,Online,2025-02-08,Completed,425.95,63.89,362.06,29.87,391.93,Debit Card
SO001283,YK-2025-001283,ST900,C04395,Online,2025-02-08,Completed,476.95,190.78,286.17,23.61,309.78,Yuktikara Rewards Card
SO001284,YK-2025-001284,ST900,C05606,Online,2025-02-08,Completed,327.90,48.88,279.02,23.02,302.04,Credit Card
SO001285,YK-2025-001285,ST900,C00736,Online,2025-02-08,Completed,416.80,92.01,324.79,26.80,351.59,Credit Card
SO001286,YK-2025-001286,ST900,C03328,Online,2025-02-08,Completed,61.95,0.00,61.95,5.11,67.06,Credit Card
SO001287,YK-2025-001287,ST001,C03572,Store,2025-02-09,Completed,541.85,14.79,527.06,43.48,570.54,Mobile Wallet
SO001288,YK-2025-001288,ST001,C02870,Store,2025-02-09,Completed,231.90,46.38,185.52,15.31,200.83,Yuktikara Rewards Card
SO001289,YK-2025-001289,ST001,C01237,Store,2025-02-09,Completed,1140.75,55.73,1085.02,89.51,1174.53,Mobile Wallet
SO001290,YK-2025-001290,ST001,C04803,Store,2025-02-09,Completed,637.80,108.76,529.04,43.65,572.69,Credit Card
SO001291,YK-2025-001291,ST002,C03551,Store,2025-02-09,Completed,441.80,120.56,321.24,26.50,347.74,Yuktikara Rewards Card
SO001292,YK-2025-001292,ST002,C00208,Store,2025-02-09,Completed,135.95,27.19,108.76,8.97,117.73,Credit Card
SO001293,YK-2025-001293,ST003,C03561,Store,2025-02-09,Completed,227.85,0.00,227.85,18.80,246.65,Debit Card
SO001294,YK-2025-001294,ST004,C04915,Store,2025-02-09,Completed,135.95,0.00,135.95,11.22,147.17,Credit Card
SO001295,YK-2025-001295,ST004,C03748,Store,2025-02-09,Completed,133.95,53.58,80.37,6.63,87.00,Credit Card
SO001296,YK-2025-001296,ST004,C05878,Store,2025-02-09,Completed,83.95,12.59,71.36,5.89,77.25,Credit Card
SO001297,YK-2025-001297,ST005,C04231,Store,2025-02-09,Completed,288.85,7.34,281.51,23.22,304.73,Credit Card
SO001298,YK-2025-001298,ST005,C02412,Store,2025-02-09,Completed,674.75,12.39,662.36,54.64,717.00,Debit Card
SO001299,YK-2025-001299,ST005,C01943,Store,2025-02-09,Completed,732.85,165.22,567.63,46.83,614.46,Credit Card
SO001300,YK-2025-001300,ST006,C00063,Store,2025-02-09,Shipped,495.80,12.44,483.36,39.88,523.24,Yuktikara Rewards Card
SO001301,YK-2025-001301,ST006,C05835,Store,2025-02-09,Completed,1277.70,231.86,1045.84,86.28,1132.12,Mobile Wallet
SO001302,YK-2025-001302,ST007,C06190,Store,2025-02-09,Completed,1039.85,0.00,1039.85,85.79,1125.64,Mobile Wallet
SO001303,YK-2025-001303,ST007,C00892,Store,2025-02-09,Completed,358.95,143.58,215.37,17.77,233.14,Yuktikara Rewards Card
SO001304,YK-2025-001304,ST008,C03982,Store,2025-02-09,Completed,746.80,0.00,746.80,61.61,808.41,Credit Card
SO001305,YK-2025-001305,ST009,C01594,Store,2025-02-09,Completed,954.75,206.06,748.69,61.77,810.46,Yuktikara Rewards Card
SO001306,YK-2025-001306,ST009,C06165,Store,2025-02-09,Completed,159.95,0.00,159.95,13.20,173.15,Credit Card
SO001307,YK-2025-001307,ST010,C02393,Store,2025-02-09,Completed,228.95,45.79,183.16,15.11,198.27,Credit Card
SO001308,YK-2025-001308,ST010,C04275,Store,2025-02-09,Completed,358.95,89.74,269.21,22.21,291.42,Credit Card
SO001309,YK-2025-001309,ST011,C03634,Store,2025-02-09,Completed,228.95,0.00,228.95,18.89,247.84,Debit Card
SO001310,YK-2025-001310,ST011,C03825,Store,2025-02-09,Completed,1321.80,143.08,1178.72,97.24,1275.96,Yuktikara Rewards Card
SO001311,YK-2025-001311,ST012,C05989,Store,2025-02-09,Completed,83.95,33.58,50.37,4.16,54.53,Mobile Wallet
SO001312,YK-2025-001312,ST012,C02716,Store,2025-02-09,Completed,1084.70,189.95,894.75,73.82,968.57,Mobile Wallet
SO001313,YK-2025-001313,ST012,C04912,Store,2025-02-09,Completed,122.95,24.59,98.36,8.11,106.47,Debit Card
SO001314,YK-2025-001314,ST013,C05869,Store,2025-02-09,Completed,511.80,139.95,371.85,30.68,402.53,Yuktikara Rewards Card
SO001315,YK-2025-001315,ST014,C01378,Store,2025-02-09,Completed,132.95,33.24,99.71,8.23,107.94,Credit Card
SO001316,YK-2025-001316,ST015,C00493,Store,2025-02-09,Completed,164.95,0.00,164.95,13.61,178.56,Yuktikara Rewards Card
SO001317,YK-2025-001317,ST015,C03094,Store,2025-02-09,Completed,190.95,0.00,190.95,15.75,206.70,Mobile Wallet
SO001318,YK-2025-001318,ST015,C05683,Store,2025-02-09,Completed,621.80,153.95,467.85,38.60,506.45,Credit Card
SO001319,YK-2025-001319,ST016,C02842,Store,2025-02-09,Completed,1276.75,178.67,1098.08,90.59,1188.67,Credit Card
SO001320,YK-2025-001320,ST016,C03558,Store,2025-02-09,Completed,452.85,0.00,452.85,37.36,490.21,Yuktikara Rewards Card
SO001321,YK-2025-001321,ST016,C05559,Store,2025-02-09,Completed,177.95,0.00,177.95,14.68,192.63,Credit Card
SO001322,YK-2025-001322,ST017,C01726,Store,2025-02-09,Completed,214.90,19.79,195.11,16.10,211.21,Yuktikara Rewards Card
SO001323,YK-2025-001323,ST017,C03127,Store,2025-02-09,Completed,436.90,0.00,436.90,36.04,472.94,Credit Card
SO001324,YK-2025-001324,ST018,C01176,Store,2025-02-09,Completed,233.90,0.00,233.90,19.30,253.20,Credit Card
SO001325,YK-2025-001325,ST018,C01843,Store,2025-02-09,Completed,506.80,97.26,409.54,33.79,443.33,Debit Card
SO001326,YK-2025-001326,ST900,C01060,Online,2025-02-09,Shipped,495.80,38.08,457.72,37.76,495.48,Credit Card
SO001327,YK-2025-001327,ST900,C04155,Online,2025-02-09,Completed,480.90,0.00,480.90,39.67,520.57,Mobile Wallet
SO001328,YK-2025-001328,ST900,C02288,Online,2025-02-09,Cancelled,339.95,0.00,339.95,28.05,368.00,Credit Card
SO001329,YK-2025-001329,ST900,C02193,Online,2025-02-09,Completed,95.95,23.99,71.96,5.94,77.90,Credit Card
SO001330,YK-2025-001330,ST900,C01404,Online,2025-02-09,Completed,95.95,14.39,81.56,6.73,88.29,Credit Card
SO001331,YK-2025-001331,ST900,C02345,Online,2025-02-09,Completed,538.80,83.97,454.83,37.52,492.35,Debit Card
SO001332,YK-2025-001332,ST900,C05044,Online,2025-02-09,Completed,432.90,11.09,421.81,34.80,456.61,Mobile Wallet
SO001333,YK-2025-001333,ST900,C00880,Online,2025-02-09,Completed,116.95,17.54,99.41,8.20,107.61,Gift Card
SO001334,YK-2025-001334,ST001,C03005,Store,2025-02-10,Completed,184.90,54.38,130.52,10.77,141.29,Credit Card
SO001335,YK-2025-001335,ST001,C03324,Store,2025-02-10,Completed,468.90,37.99,430.91,35.55,466.46,Debit Card
SO001336,YK-2025-001336,ST002,C01393,Store,2025-02-10,Completed,476.95,95.39,381.56,31.48,413.04,Mobile Wallet
SO001337,YK-2025-001337,ST004,C00994,Store,2025-02-10,Completed,192.95,0.00,192.95,15.92,208.87,Mobile Wallet
SO001338,YK-2025-001338,ST004,C00097,Store,2025-02-10,Cancelled,255.90,38.38,217.52,17.95,235.47,Credit Card
SO001339,YK-2025-001339,ST005,C05842,Store,2025-02-10,Completed,209.90,0.00,209.90,17.32,227.22,Credit Card
SO001340,YK-2025-001340,ST006,C05319,Store,2025-02-10,Completed,228.80,12.24,216.56,17.87,234.43,Credit Card
SO001341,YK-2025-001341,ST006,C04036,Store,2025-02-10,Completed,75.95,22.78,53.17,4.39,57.56,Credit Card
SO001342,YK-2025-001342,ST007,C00879,Store,2025-02-10,Completed,466.85,93.37,373.48,30.81,404.29,Credit Card
SO001343,YK-2025-001343,ST007,C06165,Store,2025-02-10,Completed,398.85,21.79,377.06,31.11,408.17,Mobile Wallet
SO001344,YK-2025-001344,ST008,C01409,Store,2025-02-10,Cancelled,441.90,0.00,441.90,36.46,478.36,Mobile Wallet
SO001345,YK-2025-001345,ST009,C02618,Store,2025-02-10,Completed,425.85,107.16,318.69,26.29,344.98,Debit Card
SO001346,YK-2025-001346,ST010,C05900,Store,2025-02-10,Shipped,82.95,0.00,82.95,6.84,89.79,Mobile Wallet
SO001347,YK-2025-001347,ST011,C01903,Store,2025-02-10,Completed,624.85,77.18,547.67,45.18,592.85,Credit Card
SO001348,YK-2025-001348,ST011,C03907,Store,2025-02-10,Pending,574.85,0.00,574.85,47.43,622.28,Mobile Wallet
SO001349,YK-2025-001349,ST011,C06126,Store,2025-02-10,Pending,217.90,7.94,209.96,17.32,227.28,Mobile Wallet
SO001350,YK-2025-001350,ST012,C01266,Store,2025-02-10,Completed,390.80,43.58,347.22,28.65,375.87,Credit Card
SO001351,YK-2025-001351,ST013,C04926,Store,2025-02-10,Shipped,379.90,56.98,322.92,26.64,349.56,Mobile Wallet
SO001352,YK-2025-001352,ST014,C00060,Store,2025-02-10,Completed,618.90,0.00,618.90,51.06,669.96,Credit Card
SO001353,YK-2025-001353,ST015,C04001,Store,2025-02-10,Completed,754.85,0.00,754.85,62.28,817.13,Debit Card
SO001354,YK-2025-001354,ST016,C04005,Store,2025-02-10,Cancelled,440.85,0.00,440.85,36.37,477.22,Debit Card
SO001355,YK-2025-001355,ST017,C04430,Store,2025-02-10,Completed,412.90,65.98,346.92,28.62,375.54,Credit Card
SO001356,YK-2025-001356,ST900,C04411,Online,2025-02-10,Completed,574.90,64.78,510.12,42.08,552.20,Credit Card
SO001357,YK-2025-001357,ST900,C05632,Online,2025-02-10,Completed,703.80,57.48,646.32,53.32,699.64,Credit Card
SO001358,YK-2025-001358,ST900,C05561,Online,2025-02-10,Completed,973.70,282.52,691.18,57.02,748.20,Credit Card
SO001359,YK-2025-001359,ST900,C05875,Online,2025-02-10,Completed,108.95,43.58,65.37,5.39,70.76,Gift Card
SO001360,YK-2025-001360,ST900,C02707,Online,2025-02-10,Completed,121.95,30.49,91.46,7.55,99.01,Credit Card
SO001361,YK-2025-001361,ST900,C00357,Online,2025-02-10,Completed,394.80,28.97,365.83,30.18,396.01,Credit Card
SO001362,YK-2025-001362,ST001,C04473,Store,2025-02-11,Completed,133.95,0.00,133.95,11.05,145.00,Mobile Wallet
SO001363,YK-2025-001363,ST002,C02891,Store,2025-02-11,Completed,783.65,162.74,620.91,51.23,672.14,Debit Card
SO001364,YK-2025-001364,ST003,C05590,Store,2025-02-11,Completed,352.90,14.79,338.11,27.89,366.00,Mobile Wallet
SO001365,YK-2025-001365,ST004,C02313,Store,2025-02-11,Cancelled,95.95,0.00,95.95,7.92,103.87,Credit Card
SO001366,YK-2025-001366,ST004,C04516,Store,2025-02-11,Completed,115.95,0.00,115.95,9.57,125.52,Credit Card
SO001367,YK-2025-001367,ST004,C00777,Store,2025-02-11,Completed,559.90,0.00,559.90,46.19,606.09,Yuktikara Rewards Card
SO001368,YK-2025-001368,ST005,C02550,Store,2025-02-11,Completed,121.95,48.78,73.17,6.04,79.21,Credit Card
SO001369,YK-2025-001369,ST006,C00225,Store,2025-02-11,Completed,779.70,155.75,623.95,51.48,675.43,Credit Card
SO001370,YK-2025-001370,ST007,C04959,Store,2025-02-11,Completed,289.85,12.44,277.41,22.89,300.30,Debit Card
SO001371,YK-2025-001371,ST009,C01634,Store,2025-02-11,Completed,250.95,0.00,250.95,20.70,271.65,Gift Card
SO001372,YK-2025-001372,ST009,C02994,Store,2025-02-11,Completed,504.85,53.58,451.27,37.23,488.50,Credit Card
SO001373,YK-2025-001373,ST010,C03749,Store,2025-02-11,Completed,451.80,23.99,427.81,35.29,463.10,Credit Card
SO001374,YK-2025-001374,ST010,C03973,Store,2025-02-11,Shipped,353.90,122.46,231.44,19.09,250.53,Credit Card
SO001375,YK-2025-001375,ST011,C00586,Store,2025-02-11,Shipped,273.90,90.46,183.44,15.13,198.57,Mobile Wallet
SO001376,YK-2025-001376,ST011,C02215,Store,2025-02-11,Completed,471.80,92.72,379.08,31.27,410.35,Credit Card
SO001377,YK-2025-001377,ST012,C03784,Store,2025-02-11,Completed,324.90,39.99,284.91,23.51,308.42,Mobile Wallet
SO001378,YK-2025-001378,ST013,C05729,Store,2025-02-11,Completed,135.95,54.38,81.57,6.73,88.30,Yuktikara Rewards Card
SO001379,YK-2025-001379,ST014,C03981,Store,2025-02-11,Completed,308.90,0.00,308.90,25.48,334.38,Gift Card
SO001380,YK-2025-001380,ST015,C06195,Store,2025-02-11,Completed,200.90,80.36,120.54,9.94,130.48,Credit Card
SO001381,YK-2025-001381,ST015,C02005,Store,2025-02-11,Completed,138.95,20.84,118.11,9.74,127.85,Mobile Wallet
SO001382,YK-2025-001382,ST016,C02195,Store,2025-02-11,Completed,133.95,0.00,133.95,11.05,145.00,Mobile Wallet
SO001383,YK-2025-001383,ST018,C00849,Store,2025-02-11,Pending,281.90,65.98,215.92,17.81,233.73,Mobile Wallet
SO001384,YK-2025-001384,ST018,C04518,Store,2025-02-11,Completed,651.70,101.85,549.85,45.36,595.21,Yuktikara Rewards Card
SO001385,YK-2025-001385,ST900,C05340,Online,2025-02-11,Completed,798.85,65.99,732.86,60.46,793.32,Credit Card
SO001386,YK-2025-001386,ST900,C02117,Online,2025-02-11,Completed,326.85,18.99,307.86,25.40,333.26,Debit Card
SO001387,YK-2025-001387,ST900,C05265,Online,2025-02-11,Completed,187.90,46.98,140.92,11.63,152.55,Yuktikara Rewards Card
SO001388,YK-2025-001388,ST900,C01322,Online,2025-02-11,Completed,1191.75,41.84,1149.91,94.87,1244.78,Credit Card
SO001389,YK-2025-001389,ST900,C02558,Online,2025-02-11,Completed,157.95,0.00,157.95,13.03,170.98,Debit Card
SO001390,YK-2025-001390,ST001,C05970,Store,2025-02-12,Completed,1241.80,144.76,1097.04,90.51,1187.55,Yuktikara Rewards Card
SO001391,YK-2025-001391,ST001,C00338,Store,2025-02-12,Completed,439.95,175.98,263.97,21.78,285.75,Credit Card
SO001392,YK-2025-001392,ST002,C03985,Store,2025-02-12,Cancelled,122.95,18.44,104.51,8.62,113.13,Mobile Wallet
SO001393,YK-2025-001393,ST004,C03041,Store,2025-02-12,Completed,266.90,30.38,236.52,19.51,256.03,Credit Card
SO001394,YK-2025-001394,ST004,C02628,Store,2025-02-12,Shipped,220.95,0.00,220.95,18.23,239.18,Debit Card
SO001395,YK-2025-001395,ST004,C04325,Store,2025-02-12,Completed,61.95,0.00,61.95,5.11,67.06,Debit Card
SO001396,YK-2025-001396,ST005,C05174,Store,2025-02-12,Completed,492.90,143.58,349.32,28.82,378.14,Credit Card
SO001397,YK-2025-001397,ST006,C05918,Store,2025-02-12,Completed,359.90,0.00,359.90,29.69,389.59,Credit Card
SO001398,YK-2025-001398,ST006,C04577,Store,2025-02-12,Completed,691.85,151.67,540.18,44.56,584.74,Debit Card
SO001399,YK-2025-001399,ST007,C05991,Store,2025-02-12,Completed,278.95,0.00,278.95,23.01,301.96,Debit Card
SO001400,YK-2025-001400,ST007,C04691,Store,2025-02-12,Completed,119.95,23.99,95.96,7.92,103.88,Gift Card
SO001401,YK-2025-001401,ST008,C02977,Store,2025-02-12,Completed,339.95,0.00,339.95,28.05,368.00,Credit Card
SO001402,YK-2025-001402,ST009,C03545,Store,2025-02-12,Completed,352.90,32.99,319.91,26.39,346.30,Yuktikara Rewards Card
SO001403,YK-2025-001403,ST010,C05661,Store,2025-02-12,Completed,119.95,29.99,89.96,7.42,97.38,Credit Card
SO001404,YK-2025-001404,ST011,C00167,Store,2025-02-12,Completed,82.95,0.00,82.95,6.84,89.79,Credit Card
SO001405,YK-2025-001405,ST012,C05177,Store,2025-02-12,Cancelled,605.80,141.34,464.46,38.32,502.78,Credit Card
SO001406,YK-2025-001406,ST013,C05798,Store,2025-02-12,Completed,589.85,39.49,550.36,45.40,595.76,Credit Card
SO001407,YK-2025-001407,ST013,C01376,Store,2025-02-12,Completed,209.90,40.78,169.12,13.95,183.07,Credit Card
SO001408,YK-2025-001408,ST014,C02929,Store,2025-02-12,Completed,302.90,0.00,302.90,24.99,327.89,Credit Card
