PurchaseOrderID,SupplierID,StoreID,PurchaseOrderDate,ExpectedDeliveryDate,DeliveredDate,POStatus,POTotalCost
PO001700,SUP02,ST007,2025-05-24,2025-06-21,2025-06-21,Received,860.97
PO001701,SUP06,ST008,2025-05-24,2025-07-11,2025-07-11,Received,439.20
PO001702,SUP03,ST014,2025-05-24,2025-06-09,2025-06-09,Received,1776.83
PO001703,SUP01,ST900,2025-05-24,2025-07-05,2025-07-05,Partially received,3162.51
PO001704,SUP01,ST003,2025-05-25,2025-07-06,2025-07-06,Partially received,1539.47
PO001705,SUP06,ST010,2025-05-25,2025-07-12,2025-07-12,Received,556.18
PO001706,SUP06,ST012,2025-05-25,2025-07-12,2025-07-12,Received,1067.48
PO001707,SUP04,ST013,2025-05-25,2025-07-19,2025-07-19,Partially received,455.10
PO001708,SUP06,ST013,2025-05-25,2025-07-12,2025-07-12,Received,1524.03
PO001709,SUP02,ST016,2025-05-25,2025-06-22,2025-06-22,Received,599.21
PO001710,SUP05,ST016,2025-05-25,2025-06-28,2025-06-28,Received,1439.04
PO001711,SUP02,ST900,2025-05-25,2025-06-22,2025-06-22,Received,2629.86
PO001712,SUP04,ST001,2025-05-26,2025-07-20,2025-07-20,Partially received,3170.89
PO001713,SUP02,ST004,2025-05-26,2025-06-23,2025-06-23,Received,888.19
PO001714,SUP02,ST005,2025-05-26,2025-06-23,2025-06-23,Received,937.34
PO001715,SUP02,ST006,2025-05-26,2025-06-23,2025-06-23,Received,1146.12
PO001716,SUP05,ST008,2025-05-26,2025-06-29,2025-06-29,Received,390.17
PO001717,SUP03,ST011,2025-05-26,2025-06-11,2025-06-11,Partially received,3864.01
PO001718,SUP06,ST016,2025-05-26,2025-07-13,2025-07-13,Partially received,1130.44
PO001719,SUP03,ST017,2025-05-26,2025-06-11,2025-06-11,Received,946.85
PO001720,SUP03,ST900,2025-05-26,2025-06-11,2025-06-11,Partially received,3055.03
PO001721,SUP07,ST900,2025-05-26,2025-07-04,2025-07-13,Partially received,3206.41
PO001722,SUP04,ST002,2025-05-27,2025-07-21,2025-07-21,Partially received,3273.84
PO001723,SUP06,ST003,2025-05-27,2025-07-14,2025-07-14,Received,1606.07
PO001724,SUP06,ST005,2025-05-27,2025-07-14,2025-07-14,Received,1722.44
PO001725,SUP01,ST009,2025-05-27,2025-07-08,2025-07-08,Received,963.18
PO001726,SUP05,ST012,2025-05-27,2025-06-30,2025-06-30,Received,821.67
PO001727,SUP04,ST015,2025-05-27,2025-07-21,2025-07-29,Partially received,3856.28
PO001728,SUP04,ST016,2025-05-27,2025-07-21,2025-08-03,Partially received,3583.95
PO001729,SUP01,ST017,2025-05-27,2025-07-08,2025-07-08,Received,2611.70
PO001730,SUP07,ST017,2025-05-27,2025-07-05,2025-07-10,Partially received,1893.93
PO001731,SUP01,ST018,2025-05-27,2025-07-08,2025-07-08,Received,1498.81
PO001732,SUP03,ST001,2025-05-28,2025-06-13,2025-06-13,Partially received,1768.06
PO001733,SUP05,ST003,2025-05-28,2025-07-01,2025-07-01,Received,1290.46
PO001734,SUP04,ST005,2025-05-28,2025-07-22,2025-08-04,Partially received,2761.51
PO001735,SUP04,ST006,2025-05-28,2025-07-22,2025-07-22,Partially received,2907.95
PO001736,SUP01,ST007,2025-05-28,2025-07-09,2025-07-09,Received,1973.25
PO001737,SUP03,ST007,2025-05-28,2025-06-13,2025-06-13,Received,1590.99
PO001738,SUP02,ST008,2025-05-28,2025-06-25,2025-06-30,Received,1067.67
PO001739,SUP06,ST009,2025-05-28,2025-07-15,2025-07-15,Received,938.62
PO001740,SUP05,ST011,2025-05-28,2025-07-01,2025-07-01,Received,2182.47
PO001741,SUP07,ST012,2025-05-28,2025-07-06,2025-07-11,Received,1022.21
PO001742,SUP02,ST013,2025-05-28,2025-06-25,2025-06-25,Received,620.91
PO001743,SUP01,ST016,2025-05-28,2025-07-09,2025-07-09,Received,1195.98
PO001744,SUP05,ST018,2025-05-28,2025-07-01,2025-07-01,Received,815.50
PO001745,SUP03,ST006,2025-05-29,2025-06-14,2025-06-14,Received,3062.05
PO001746,SUP07,ST007,2025-05-29,2025-07-07,2025-07-07,Received,1233.55
PO001747,SUP02,ST015,2025-05-29,2025-06-26,2025-06-26,Received,999.73
PO001748,SUP04,ST017,2025-05-29,2025-07-23,2025-08-02,Partially received,4211.94
PO001749,SUP07,ST001,2025-05-30,2025-07-08,2025-07-08,Partially received,3446.86
PO001750,SUP04,ST003,2025-05-30,2025-07-24,2025-07-24,Partially received,2243.65
PO001751,SUP03,ST004,2025-05-30,2025-06-15,2025-06-15,Received,1677.83
PO001752,SUP05,ST004,2025-05-30,2025-07-03,2025-07-09,Received,2029.87
PO001753,SUP06,ST011,2025-05-30,2025-07-17,2025-07-17,Received,1668.00
PO001754,SUP03,ST012,2025-05-30,2025-06-15,2025-06-15,Received,1491.58
PO001755,SUP05,ST015,2025-05-30,2025-07-03,2025-07-03,Partially received,2142.65
PO001756,SUP02,ST018,2025-05-30,2025-06-27,2025-06-27,Received,689.85
PO001757,SUP01,ST002,2025-05-31,2025-07-12,2025-07-12,Received,804.15
PO001758,SUP07,ST005,2025-05-31,2025-07-09,2025-07-14,Received,1381.76
PO001759,SUP06,ST007,2025-05-31,2025-07-18,2025-07-18,Partially received,1619.94
PO001760,SUP03,ST008,2025-05-31,2025-06-16,2025-06-16,Received,727.91
PO001761,SUP03,ST010,2025-05-31,2025-06-16,2025-06-16,Received,2058.48
PO001762,SUP07,ST010,2025-05-31,2025-07-09,2025-07-09,Partially received,1870.15
PO001763,SUP02,ST011,2025-05-31,2025-06-28,2025-06-28,Received,2201.51
PO001764,SUP01,ST012,2025-05-31,2025-07-12,2025-07-12,Partially received,1605.39
PO001765,SUP07,ST013,2025-05-31,2025-07-09,2025-07-09,Received,1519.76
PO001766,SUP07,ST014,2025-05-31,2025-07-09,2025-07-09,Partially received,1514.84
PO001767,SUP06,ST017,2025-05-31,2025-07-18,2025-07-18,Received,585.98
PO001768,SUP03,ST018,2025-05-31,2025-06-16,2025-06-16,Received,829.00
PO001769,SUP05,ST900,2025-05-31,2025-07-04,2025-07-04,Received,2435.37
PO001770,SUP05,ST009,2025-06-01,2025-07-05,2025-07-05,Received,1455.38
PO001771,SUP07,ST009,2025-06-01,2025-07-10,2025-07-10,Received,1583.09
PO001772,SUP07,ST011,2025-06-01,2025-07-10,2025-07-10,Partially received,4743.91
PO001773,SUP06,ST001,2025-06-02,2025-07-20,2025-07-20,Partially received,2471.09
PO001774,SUP06,ST006,2025-06-02,2025-07-20,2025-07-20,Partially received,1857.88
PO001775,SUP05,ST007,2025-06-02,2025-07-06,2025-07-06,Received,2016.96
PO001776,SUP03,ST009,2025-06-02,2025-06-18,2025-06-18,Received,2179.78
PO001777,SUP04,ST009,2025-06-02,2025-07-27,2025-08-10,Partially received,3771.86
PO001778,SUP05,ST010,2025-06-02,2025-07-06,2025-07-06,Partially received,1840.03
PO001779,SUP01,ST013,2025-06-02,2025-07-14,2025-07-19,Partially received,1639.93
PO001780,SUP02,ST017,2025-06-02,2025-06-30,2025-06-30,Received,1148.88
PO001781,SUP07,ST002,2025-06-03,2025-07-12,2025-07-12,Received,1250.06
PO001782,SUP07,ST003,2025-06-03,2025-07-12,2025-07-12,Received,1304.09
PO001783,SUP01,ST005,2025-06-03,2025-07-15,2025-07-15,Received,899.17
PO001784,SUP04,ST007,2025-06-03,2025-07-28,2025-08-12,Partially received,4112.66
PO001785,SUP02,ST009,2025-06-03,2025-07-01,2025-07-01,Received,782.54
PO001786,SUP04,ST012,2025-06-03,2025-07-28,2025-08-11,Partially received,4223.49
PO001787,SUP01,ST014,2025-06-03,2025-07-15,2025-07-15,Partially received,2294.94
PO001788,SUP06,ST014,2025-06-03,2025-07-21,2025-07-21,Partially received,2330.85
PO001789,SUP07,ST015,2025-06-03,2025-07-12,2025-07-12,Partially received,1911.30
PO001790,SUP02,ST002,2025-06-04,2025-07-02,2025-07-02,Received,1247.41
PO001791,SUP03,ST002,2025-06-04,2025-06-20,2025-06-20,Partially received,1975.27
PO001792,SUP06,ST004,2025-06-04,2025-07-22,2025-07-22,Partially received,2702.28
PO001793,SUP03,ST005,2025-06-04,2025-06-20,2025-06-20,Received,1656.81
PO001794,SUP01,ST006,2025-06-04,2025-07-16,2025-07-16,Partially received,2241.77
PO001795,SUP04,ST008,2025-06-04,2025-07-29,2025-07-29,Partially received,2219.93
PO001796,SUP04,ST010,2025-06-04,2025-07-29,2025-08-09,Partially received,2795.50
PO001797,SUP01,ST011,2025-06-04,2025-07-16,2025-07-19,Partially received,4925.80
PO001798,SUP04,ST011,2025-06-04,2025-07-29,2025-07-29,Partially received,6198.75
PO001799,SUP02,ST014,2025-06-04,2025-07-02,2025-07-02,Received,1905.83
PO001800,SUP06,ST015,2025-06-04,2025-07-22,2025-07-22,Received,1762.79
PO001801,SUP03,ST016,2025-06-04,2025-06-20,2025-06-20,Received,1169.85
PO001802,SUP04,ST018,2025-06-04,2025-07-29,2025-07-29,Partially received,2648.68
PO001803,SUP06,ST900,2025-06-04,2025-07-22,2025-07-22,Partially received,1930.32
PO001804,SUP01,ST001,2025-06-05,2025-07-17,2025-07-17,Received,2270.65
PO001805,SUP02,ST003,2025-06-05,2025-07-03,2025-07-03,Received,1529.31
PO001806,SUP03,ST003,2025-06-05,2025-06-21,2025-06-21,Partially received,1380.07
PO001807,SUP01,ST004,2025-06-05,2025-07-17,2025-07-17,Received,1965.05
PO001808,SUP04,ST004,2025-06-05,2025-07-30,2025-08-19,Partially received,4962.08
PO001809,SUP05,ST005,2025-06-05,2025-07-09,2025-07-09,Received,813.79
PO001810,SUP02,ST010,2025-06-05,2025-07-03,2025-07-03,Received,2445.69
PO001811,SUP05,ST013,2025-06-05,2025-07-09,2025-07-09,Received,1670.89
PO001812,SUP05,ST014,2025-06-05,2025-07-09,2025-07-09,Received,1294.05
PO001813,SUP06,ST018,2025-06-05,2025-07-23,2025-07-23,Received,1656.76
PO001814,SUP02,ST001,2025-06-06,2025-07-04,2025-07-04,Partially received,2522.38
PO001815,SUP05,ST002,2025-06-06,2025-07-10,2025-07-14,Received,2386.03
PO001816,SUP07,ST004,2025-06-06,2025-07-15,2025-07-15,Partially received,3092.18
PO001817,SUP05,ST006,2025-06-06,2025-07-10,2025-07-10,Partially received,1557.86
PO001818,SUP01,ST008,2025-06-06,2025-07-18,2025-07-18,Received,1321.45
PO001819,SUP07,ST008,2025-06-06,2025-07-15,2025-07-15,Received,1310.82
PO001820,SUP01,ST010,2025-06-06,2025-07-18,2025-07-18,Received,1489.37
PO001821,SUP02,ST012,2025-06-06,2025-07-04,2025-07-04,Received,1540.45
PO001822,SUP03,ST013,2025-06-06,2025-06-22,2025-06-22,Received,1109.11
PO001823,SUP04,ST014,2025-06-06,2025-07-31,2025-07-31,Partially received,1721.95
PO001824,SUP01,ST015,2025-06-06,2025-07-18,2025-07-18,Received,1954.58
PO001825,SUP03,ST015,2025-06-06,2025-06-22,2025-06-22,Received,1458.14
PO001826,SUP07,ST016,2025-06-06,2025-07-15,2025-07-15,Partially received,2397.83
PO001827,SUP05,ST017,2025-06-06,2025-07-10,2025-07-10,Received,2372.73
PO001828,SUP07,ST018,2025-06-06,2025-07-15,2025-07-15,Partially received,1231.32
PO001829,SUP04,ST900,2025-06-06,2025-07-31,2025-07-31,Partially received,4175.26
PO001830,SUP05,ST001,2025-06-07,2025-07-11,2025-07-11,Received,3070.53
PO001831,SUP06,ST002,2025-06-07,2025-07-25,2025-08-05,Partially received,1794.73
PO001832,SUP07,ST006,2025-06-07,2025-07-16,2025-07-19,Received,3155.25
PO001833,SUP02,ST007,2025-06-07,2025-07-05,2025-07-05,Received,1869.10
PO001834,SUP06,ST008,2025-06-07,2025-07-25,2025-07-31,Partially received,1674.98
PO001835,SUP03,ST014,2025-06-07,2025-06-23,2025-06-23,Received,2284.39
PO001836,SUP01,ST900,2025-06-07,2025-07-19,2025-07-19,Partially received,4056.50
PO001837,SUP01,ST003,2025-06-08,2025-07-20,2025-07-26,Partially received,952.40
PO001838,SUP06,ST010,2025-06-08,2025-07-26,2025-07-26,Partially received,1541.36
PO001839,SUP06,ST012,2025-06-08,2025-07-26,2025-07-26,Received,927.83
PO001840,SUP04,ST013,2025-06-08,2025-08-02,2025-08-02,Received,3033.30
PO001841,SUP06,ST013,2025-06-08,2025-07-26,2025-07-26,Partially received,605.67
PO001842,SUP02,ST016,2025-06-08,2025-07-06,2025-07-06,Partially received,1602.65
PO001843,SUP05,ST016,2025-06-08,2025-07-12,2025-07-12,Received,1246.80
PO001844,SUP02,ST900,2025-06-08,2025-07-06,2025-07-06,Received,3204.29
PO001845,SUP04,ST001,2025-06-09,2025-08-03,2025-08-03,Partially received,3767.98
PO001846,SUP02,ST004,2025-06-09,2025-07-07,2025-07-07,Partially received,2699.28
PO001847,SUP02,ST005,2025-06-09,2025-07-07,2025-07-07,Received,1453.51
PO001848,SUP02,ST006,2025-06-09,2025-07-07,2025-07-07,Received,1434.41
PO001849,SUP05,ST008,2025-06-09,2025-07-13,2025-07-13,Received,807.54
PO001850,SUP03,ST011,2025-06-09,2025-06-25,2025-06-25,Received,1701.74
PO001851,SUP06,ST016,2025-06-09,2025-07-27,2025-07-27,Partially received,1592.68
PO001852,SUP03,ST017,2025-06-09,2025-06-25,2025-06-25,Partially received,1395.90
PO001853,SUP03,ST900,2025-06-09,2025-06-25,2025-06-25,Partially received,3820.63
PO001854,SUP07,ST900,2025-06-09,2025-07-18,2025-07-18,Partially received,4298.77
PO001855,SUP04,ST002,2025-06-10,2025-08-04,2025-08-04,Partially received,3021.39
PO001856,SUP06,ST003,2025-06-10,2025-07-28,2025-07-28,Partially received,1307.12
PO001857,SUP06,ST005,2025-06-10,2025-07-28,2025-07-28,Received,1353.71
PO001858,SUP01,ST009,2025-06-10,2025-07-22,2025-07-22,Received,1466.57
PO001859,SUP05,ST012,2025-06-10,2025-07-14,2025-07-14,Partially received,1999.46
PO001860,SUP04,ST015,2025-06-10,2025-08-04,2025-08-04,Partially received,2487.35
PO001861,SUP04,ST016,2025-06-10,2025-08-04,2025-08-20,Partially received,2707.29
PO001862,SUP01,ST017,2025-06-10,2025-07-22,2025-07-22,Partially received,1899.20
PO001863,SUP07,ST017,2025-06-10,2025-07-19,2025-07-19,Received,1460.71
PO001864,SUP01,ST018,2025-06-10,2025-07-22,2025-07-22,Received,1871.81
PO001865,SUP03,ST001,2025-06-11,2025-06-27,2025-06-27,Received,3520.14
PO001866,SUP05,ST003,2025-06-11,2025-07-15,2025-07-15,Partially received,2168.19
PO001867,SUP04,ST005,2025-06-11,2025-08-05,2025-08-05,Partially received,2992.50
PO001868,SUP04,ST006,2025-06-11,2025-08-05,2025-08-05,Partially received,3768.46
PO001869,SUP01,ST007,2025-06-11,2025-07-23,2025-07-23,Received,1904.06
PO001870,SUP03,ST007,2025-06-11,2025-06-27,2025-06-27,Received,2170.13
PO001871,SUP02,ST008,2025-06-11,2025-07-09,2025-07-09,Received,1065.35
PO001872,SUP06,ST009,2025-06-11,2025-07-29,2025-07-29,Partially received,1673.15
PO001873,SUP05,ST011,2025-06-11,2025-07-15,2025-07-15,Partially received,4630.87
PO001874,SUP07,ST012,2025-06-11,2025-07-20,2025-07-26,Partially received,1322.49
PO001875,SUP02,ST013,2025-06-11,2025-07-09,2025-07-09,Received,1105.05
PO001876,SUP01,ST016,2025-06-11,2025-07-23,2025-07-23,Received,1121.97
PO001877,SUP05,ST018,2025-06-11,2025-07-15,2025-07-15,Received,1439.84
PO001878,SUP03,ST006,2025-06-12,2025-06-28,2025-06-28,Received,1402.22
PO001879,SUP07,ST007,2025-06-12,2025-07-21,2025-07-21,Received,1491.89
PO001880,SUP02,ST015,2025-06-12,2025-07-10,2025-07-10,Partially received,2489.43
PO001881,SUP04,ST017,2025-06-12,2025-08-06,2025-08-19,Partially received,4568.81
PO001882,SUP07,ST001,2025-06-13,2025-07-22,2025-07-22,Partially received,3856.92
PO001883,SUP04,ST003,2025-06-13,2025-08-07,2025-08-07,Partially received,3308.04
PO001884,SUP03,ST004,2025-06-13,2025-06-29,2025-06-29,Received,2874.03
PO001885,SUP05,ST004,2025-06-13,2025-07-17,2025-07-17,Partially received,3407.78
PO001886,SUP06,ST011,2025-06-13,2025-07-31,2025-07-31,Partially received,3242.81
PO001887,SUP03,ST012,2025-06-13,2025-06-29,2025-06-29,Received,2277.24
PO001888,SUP05,ST015,2025-06-13,2025-07-17,2025-07-17,Received,1722.74
PO001889,SUP02,ST018,2025-06-13,2025-07-11,2025-07-11,Received,2235.20
PO001890,SUP01,ST002,2025-06-14,2025-07-26,2025-07-26,Received,1205.75
PO001891,SUP07,ST005,2025-06-14,2025-07-23,2025-07-27,Received,2060.64
PO001892,SUP06,ST007,2025-06-14,2025-08-01,2025-08-01,Partially received,1689.51
PO001893,SUP03,ST008,2025-06-14,2025-06-30,2025-06-30,Received,2447.49
PO001894,SUP03,ST010,2025-06-14,2025-06-30,2025-06-30,Partially received,2371.50
PO001895,SUP07,ST010,2025-06-14,2025-07-23,2025-07-23,Partially received,2743.16
PO001896,SUP02,ST011,2025-06-14,2025-07-12,2025-07-12,Received,1700.56
PO001897,SUP01,ST012,2025-06-14,2025-07-26,2025-07-26,Received,2360.42
PO001898,SUP07,ST013,2025-06-14,2025-07-23,2025-07-23,Received,1814.50
PO001899,SUP07,ST014,2025-06-14,2025-07-23,2025-07-23,Partially received,1932.82
PO001900,SUP06,ST017,2025-06-14,2025-08-01,2025-08-11,Partially received,2153.19
PO001901,SUP03,ST018,2025-06-14,2025-06-30,2025-06-30,Partially received,2203.24
PO001902,SUP05,ST900,2025-06-14,2025-07-18,2025-07-18,Partially received,3329.89
PO001903,SUP05,ST009,2025-06-15,2025-07-19,2025-07-21,Partially received,916.10
PO001904,SUP07,ST009,2025-06-15,2025-07-24,2025-07-24,Received,1010.84
PO001905,SUP07,ST011,2025-06-15,2025-07-24,2025-08-01,Partially received,1927.08
PO001906,SUP06,ST001,2025-06-16,2025-08-03,2025-08-03,Partially received,1624.33
PO001907,SUP06,ST006,2025-06-16,2025-08-03,2025-08-03,Received,1312.26
PO001908,SUP05,ST007,2025-06-16,2025-07-20,2025-07-20,Received,1194.20
PO001909,SUP03,ST009,2025-06-16,2025-07-02,2025-07-02,Received,1065.59
PO001910,SUP04,ST009,2025-06-16,2025-08-10,2025-08-18,Partially received,2266.71
PO001911,SUP05,ST010,2025-06-16,2025-07-20,2025-07-20,Partially received,633.33
PO001912,SUP01,ST013,2025-06-16,2025-07-28,2025-07-28,Received,1226.12
PO001913,SUP02,ST017,2025-06-16,2025-07-14,2025-07-14,Partially received,919.89
PO001914,SUP07,ST002,2025-06-17,2025-07-26,2025-07-26,Received,1352.20
PO001915,SUP07,ST003,2025-06-17,2025-07-26,2025-07-26,Partially received,1177.54
PO001916,SUP01,ST005,2025-06-17,2025-07-29,2025-07-29,Partially received,1544.10
PO001917,SUP04,ST007,2025-06-17,2025-08-11,2025-09-01,Partially received,2968.98
PO001918,SUP02,ST009,2025-06-17,2025-07-15,2025-07-15,Received,781.63
PO001919,SUP04,ST012,2025-06-17,2025-08-11,2025-08-11,Partially received,762.72
PO001920,SUP01,ST014,2025-06-17,2025-07-29,2025-07-29,Received,1690.37
PO001921,SUP06,ST014,2025-06-17,2025-08-04,2025-08-04,Received,1092.50
PO001922,SUP07,ST015,2025-06-17,2025-07-26,2025-07-26,Received,1429.17
PO001923,SUP02,ST002,2025-06-18,2025-07-16,2025-07-16,Received,1051.76
PO001924,SUP03,ST002,2025-06-18,2025-07-04,2025-07-04,Received,2113.51
PO001925,SUP06,ST004,2025-06-18,2025-08-05,2025-08-05,Partially received,1784.41
PO001926,SUP03,ST005,2025-06-18,2025-07-04,2025-07-04,Received,1955.60
PO001927,SUP01,ST006,2025-06-18,2025-07-30,2025-07-30,Received,1761.74
PO001928,SUP04,ST008,2025-06-18,2025-08-12,2025-08-12,Partially received,1367.46
PO001929,SUP04,ST010,2025-06-18,2025-08-12,2025-08-21,Partially received,2154.34
PO001930,SUP01,ST011,2025-06-18,2025-07-30,2025-07-30,Received,1182.99
PO001931,SUP04,ST011,2025-06-18,2025-08-12,2025-09-01,Partially received,3389.97
PO001932,SUP02,ST014,2025-06-18,2025-07-16,2025-07-16,Received,761.22
PO001933,SUP06,ST015,2025-06-18,2025-08-05,2025-08-05,Partially received,1966.41
PO001934,SUP03,ST016,2025-06-18,2025-07-04,2025-07-04,Received,2192.14
PO001935,SUP04,ST018,2025-06-18,2025-08-12,2025-08-23,Partially received,2414.75
PO001936,SUP06,ST900,2025-06-18,2025-08-05,2025-08-05,Partially received,5297.11
PO001937,SUP01,ST001,2025-06-19,2025-07-31,2025-07-31,Received,2739.50
PO001938,SUP02,ST003,2025-06-19,2025-07-17,2025-07-17,Partially received,1050.67
PO001939,SUP03,ST003,2025-06-19,2025-07-05,2025-07-05,Received,1352.28
PO001940,SUP01,ST004,2025-06-19,2025-07-31,2025-08-04,Received,4161.51
PO001941,SUP04,ST004,2025-06-19,2025-08-13,2025-08-13,Partially received,6882.83
PO001942,SUP05,ST005,2025-06-19,2025-07-23,2025-07-23,Partially received,929.67
PO001943,SUP02,ST010,2025-06-19,2025-07-17,2025-07-17,Partially received,955.19
PO001944,SUP05,ST013,2025-06-19,2025-07-23,2025-07-23,Received,935.87
PO001945,SUP05,ST014,2025-06-19,2025-07-23,2025-07-23,Received,1486.27
PO001946,SUP06,ST018,2025-06-19,2025-08-06,2025-08-06,Received,984.96
PO001947,SUP02,ST001,2025-06-20,2025-07-18,2025-07-18,Received,2671.85
PO001948,SUP05,ST002,2025-06-20,2025-07-24,2025-07-24,Received,1582.97
PO001949,SUP07,ST004,2025-06-20,2025-07-29,2025-07-29,Partially received,3383.37
PO001950,SUP05,ST006,2025-06-20,2025-07-24,2025-07-24,Received,1049.55
PO001951,SUP01,ST008,2025-06-20,2025-08-01,2025-08-01,Received,961.77
PO001952,SUP07,ST008,2025-06-20,2025-07-29,2025-07-29,Received,1283.96
PO001953,SUP01,ST010,2025-06-20,2025-08-01,2025-08-01,Partially received,2126.07
PO001954,SUP02,ST012,2025-06-20,2025-07-18,2025-07-20,Partially received,530.53
PO001955,SUP03,ST013,2025-06-20,2025-07-06,2025-07-06,Received,1979.70
PO001956,SUP04,ST014,2025-06-20,2025-08-14,2025-08-14,Partially received,2819.28
PO001957,SUP01,ST015,2025-06-20,2025-08-01,2025-08-01,Received,2209.71
PO001958,SUP03,ST015,2025-06-20,2025-07-06,2025-07-06,Received,1735.57
PO001959,SUP07,ST016,2025-06-20,2025-07-29,2025-08-07,Received,1734.16
PO001960,SUP05,ST017,2025-06-20,2025-07-24,2025-07-24,Received,1209.21
PO001961,SUP07,ST018,2025-06-20,2025-07-29,2025-07-29,Partially received,1639.65
PO001962,SUP04,ST900,2025-06-20,2025-08-14,2025-08-21,Partially received,5745.36
PO001963,SUP05,ST001,2025-06-21,2025-07-25,2025-07-25,Received,2528.95
PO001964,SUP06,ST002,2025-06-21,2025-08-08,2025-08-08,Received,644.88
PO001965,SUP07,ST006,2025-06-21,2025-07-30,2025-07-30,Received,1726.26
PO001966,SUP02,ST007,2025-06-21,2025-07-19,2025-07-19,Partially received,850.21
PO001967,SUP06,ST008,2025-06-21,2025-08-08,2025-08-19,Partially received,1460.87
PO001968,SUP03,ST014,2025-06-21,2025-07-07,2025-07-07,Received,1106.45
PO001969,SUP01,ST900,2025-06-21,2025-08-02,2025-08-02,Partially received,4371.42
PO001970,SUP01,ST003,2025-06-22,2025-08-03,2025-08-03,Received,938.54
PO001971,SUP06,ST010,2025-06-22,2025-08-09,2025-08-09,Received,931.93
PO001972,SUP06,ST012,2025-06-22,2025-08-09,2025-08-09,Partially received,862.67
PO001973,SUP04,ST013,2025-06-22,2025-08-16,2025-08-16,Partially received,1700.17
PO001974,SUP06,ST013,2025-06-22,2025-08-09,2025-08-20,Received,1275.62
PO001975,SUP02,ST016,2025-06-22,2025-07-20,2025-07-20,Received,1007.40
PO001976,SUP05,ST016,2025-06-22,2025-07-26,2025-07-26,Partially received,1782.42
PO001977,SUP02,ST900,2025-06-22,2025-07-20,2025-07-20,Received,3750.66
PO001978,SUP04,ST001,2025-06-23,2025-08-17,2025-08-17,Partially received,4865.22
PO001979,SUP02,ST004,2025-06-23,2025-07-21,2025-07-21,Received,1230.28
PO001980,SUP02,ST005,2025-06-23,2025-07-21,2025-07-21,Partially received,1190.37
