ReturnID,OrderID,OrderLineNumber,VariantID,ProductID,ReturnDate,ReturnStoreID,QuantityReturned,ReturnAmount,ReturnStatus,ReturnReasonID,RestockFlag
RT001510,SO007608,1,V00067,P0003,2025-06-19,ST007,1,164.95,Pending,RR2,false
RT001511,SO007608,4,V00718,P0039,2025-07-01,ST007,1,220.95,Accepted,RR2,true
RT001512,SO007612,1,V00584,P0028,2025-06-17,ST008,1,93.95,Accepted,RR4,false
RT001513,SO007613,1,V00184,P0008,2025-07-27,ST008,1,135.95,Accepted,RR1,true
RT001514,SO007615,1,V00002,P0001,2025-07-11,ST003,1,271.95,Pending,RR1,false
RT001515,SO007615,2,V00532,P0025,2025-07-11,ST010,1,95.95,Rejected,RR8,false
RT001516,SO007616,1,V00235,P0010,2025-06-20,ST010,1,108.95,Accepted,RR8,true
RT001517,SO007632,3,V00378,P0016,2025-06-15,ST014,1,218.95,Accepted,RR7,true
RT001518,SO007632,4,V00460,P0021,2025-06-11,ST014,1,278.95,Accepted,RR7,true
RT001519,SO007637,1,V00280,P0012,2025-06-21,ST015,1,105.25,Pending,RR1,false
RT001520,SO007639,1,V00135,P0006,2025-06-25,ST015,1,162.95,Accepted,RR2,true
RT001521,SO007652,1,V00161,P0007,2025-06-11,ST002,1,126.95,Accepted,RR3,true
RT001522,SO007655,1,V00727,P0044,2025-06-12,ST009,1,115.95,Rejected,RR6,false
RT001523,SO007655,3,V00389,P0017,2025-06-30,ST016,1,159.95,Accepted,RR7,true
RT001524,SO007657,2,V00200,P0009,2025-07-09,ST003,1,119.95,Accepted,RR1,true
RT001525,SO007666,1,V00059,P0003,2025-06-29,ST001,1,164.95,Accepted,RR4,false
RT001526,SO007669,1,V00726,P0043,2025-06-18,ST014,1,138.95,Pending,RR4,false
RT001527,SO007672,1,V00248,P0011,2025-06-18,ST002,1,157.95,Accepted,RR6,true
RT001528,SO007674,1,V00464,P0021,2025-06-22,ST002,1,278.95,Accepted,RR8,true
RT001529,SO007674,2,V00078,P0004,2025-07-13,ST005,1,240.95,Pending,RR3,false
RT001530,SO007675,1,V00237,P0010,2025-06-27,ST004,1,108.95,Accepted,RR6,true
RT001531,SO007684,1,V00349,P0015,2025-07-04,ST006,1,219.95,Accepted,RR2,true
RT001532,SO007686,1,V00030,P0002,2025-06-18,ST006,1,190.95,Accepted,RR7,true
RT001533,SO007686,3,V00466,P0021,2025-06-16,ST006,1,278.95,Accepted,RR7,true
RT001534,SO007690,1,V00482,P0022,2025-06-13,ST008,1,439.95,Accepted,RR7,true
RT001535,SO007696,1,V00735,P0048,2025-06-11,ST015,1,83.95,Accepted,RR1,true
RT001536,SO007698,1,V00291,P0013,2025-07-29,ST017,1,175.95,Accepted,RR1,true
RT001537,SO007715,1,V00126,P0006,2025-06-14,ST016,1,162.95,Accepted,RR4,false
RT001538,SO007717,2,V00099,P0005,2025-06-17,ST017,1,133.95,Pending,RR1,false
RT001539,SO007722,1,V00225,P0010,2025-06-17,ST008,1,92.61,Accepted,RR2,true
RT001540,SO007724,1,V00356,P0015,2025-07-01,ST016,1,219.95,Accepted,RR1,true
RT001541,SO007726,3,V00616,P0029,2025-06-21,ST015,1,135.95,Accepted,RR4,false
RT001542,SO007726,4,V00568,P0027,2025-06-15,ST002,1,82.95,Accepted,RR1,true
RT001543,SO007728,1,V00712,P0036,2025-06-21,ST018,1,177.95,Accepted,RR1,true
RT001544,SO007729,2,V00284,P0012,2025-07-27,ST016,1,116.95,Accepted,RR7,true
RT001545,SO007735,2,V00297,P0013,2025-07-08,ST002,1,175.95,Accepted,RR3,true
RT001546,SO007737,3,V00153,P0007,2025-07-15,ST002,1,126.95,Accepted,RR2,true
RT001547,SO007738,1,V00530,P0025,2025-06-16,ST003,1,95.95,Accepted,RR7,true
RT001548,SO007741,1,V00615,P0029,2025-07-10,ST004,1,135.95,Accepted,RR1,true
RT001549,SO007742,1,V00669,P0032,2025-06-21,ST004,1,39.95,Accepted,RR2,true
RT001550,SO007743,1,V00175,P0008,2025-07-09,ST004,1,135.95,Accepted,RR1,true
RT001551,SO007755,1,V00620,P0030,2025-07-02,ST009,1,133.95,Accepted,RR4,false
RT001552,SO007763,1,V00297,P0013,2025-06-27,ST011,1,175.95,Accepted,RR6,true
RT001553,SO007765,3,V00579,P0027,2025-07-13,ST011,1,82.95,Accepted,RR3,true
RT001554,SO007766,1,V00046,P0002,2025-06-21,ST012,1,162.31,Accepted,RR6,true
RT001555,SO007775,1,V00635,P0030,2025-06-13,ST016,1,133.95,Pending,RR3,false
RT001556,SO007776,1,V00378,P0016,2025-06-19,ST017,1,218.95,Pending,RR7,false
RT001557,SO007784,1,V00103,P0005,2025-06-24,ST006,1,133.95,Accepted,RR4,false
RT001558,SO007787,4,V00118,P0005,2025-07-05,ST007,1,133.95,Accepted,RR5,true
RT001559,SO007795,1,V00187,P0008,2025-06-13,ST018,1,122.35,Accepted,RR8,true
RT001560,SO007795,2,V00234,P0010,2025-06-20,ST012,1,108.95,Pending,RR2,false
RT001561,SO007795,3,V00555,P0026,2025-06-19,ST005,2,84.72,Accepted,RR4,false
RT001562,SO007797,1,V00334,P0014,2025-06-21,ST003,1,189.95,Accepted,RR8,true
RT001563,SO007803,1,V00078,P0004,2025-07-05,ST001,1,192.76,Accepted,RR7,true
RT001564,SO007823,2,V00680,P0033,2025-06-23,ST009,1,48.95,Rejected,RR7,false
RT001565,SO007824,1,V00593,P0028,2025-06-20,ST010,1,93.95,Pending,RR4,false
RT001566,SO007826,2,V00244,P0011,2025-06-15,ST011,1,142.15,Accepted,RR2,true
RT001567,SO007826,4,V00287,P0012,2025-06-18,ST011,1,116.95,Accepted,RR6,true
RT001568,SO007829,1,V00645,P0031,2025-06-22,ST017,1,75.95,Accepted,RR2,true
RT001569,SO007847,1,V00235,P0010,2025-06-22,ST018,1,108.95,Accepted,RR7,true
RT001570,SO007847,2,V00146,P0007,2025-07-30,ST010,1,114.25,Accepted,RR3,true
RT001571,SO007852,4,V00623,P0030,2025-07-06,ST007,1,133.95,Accepted,RR7,true
RT001572,SO007855,1,V00114,P0005,2025-07-22,ST018,1,133.95,Accepted,RR7,true
RT001573,SO007857,1,V00709,P0035,2025-07-30,ST001,1,192.95,Accepted,RR2,true
RT001574,SO007863,1,V00447,P0020,2025-06-20,ST003,1,425.95,Accepted,RR5,true
RT001575,SO007869,2,V00055,P0003,2025-07-16,ST004,2,329.90,Accepted,RR4,false
RT001576,SO007869,3,V00328,P0014,2025-06-18,ST004,1,189.95,Accepted,RR7,true
RT001577,SO007873,2,V00584,P0028,2025-06-29,ST005,1,93.95,Accepted,RR7,true
RT001578,SO007878,1,V00321,P0014,2025-07-17,ST018,2,379.90,Accepted,RR5,true
RT001579,SO007882,2,V00698,P0034,2025-06-24,ST007,1,61.95,Accepted,RR5,true
RT001580,SO007894,5,V00304,P0013,2025-07-08,ST012,1,175.95,Accepted,RR7,true
RT001581,SO007896,1,V00077,P0004,2025-06-30,ST012,1,240.95,Accepted,RR4,false
RT001582,SO007897,4,V00525,P0024,2025-06-27,ST009,1,122.95,Accepted,RR4,false
RT001583,SO007899,3,V00105,P0005,2025-07-01,ST013,1,133.95,Accepted,RR1,true
RT001584,SO007905,5,V00069,P0003,2025-06-19,ST015,1,148.45,Accepted,RR5,true
RT001585,SO007906,1,V00234,P0010,2025-06-22,ST016,1,108.95,Accepted,RR2,true
RT001586,SO007907,2,V00303,P0013,2025-07-02,ST016,1,175.95,Accepted,RR8,true
RT001587,SO007911,1,V00232,P0010,2025-06-28,ST015,1,108.95,Accepted,RR1,true
RT001588,SO007917,2,V00720,P0040,2025-07-04,ST002,1,339.95,Rejected,RR1,false
RT001589,SO007921,3,V00451,P0020,2025-06-19,ST009,1,425.95,Pending,RR5,false
RT001590,SO007924,4,V00216,P0009,2025-06-27,ST007,1,119.95,Accepted,RR4,false
RT001591,SO007932,2,V00137,P0006,2025-06-28,ST003,1,162.95,Accepted,RR1,true
RT001592,SO007939,4,V00467,P0021,2025-08-02,ST004,1,278.95,Accepted,RR2,true
RT001593,SO007953,1,V00342,P0015,2025-06-23,ST010,1,219.95,Accepted,RR2,true
RT001594,SO007955,2,V00713,P0037,2025-07-26,ST010,1,228.95,Accepted,RR7,true
RT001595,SO007962,3,V00294,P0013,2025-06-23,ST012,1,175.95,Accepted,RR8,true
RT001596,SO007966,1,V00282,P0012,2025-07-08,ST014,1,116.95,Accepted,RR5,true
RT001597,SO007966,2,V00735,P0048,2025-06-24,ST014,1,83.95,Accepted,RR7,true
RT001598,SO007969,4,V00713,P0037,2025-06-20,ST015,1,194.61,Accepted,RR1,true
RT001599,SO007972,1,V00015,P0001,2025-07-01,ST017,1,271.95,Accepted,RR1,true
RT001600,SO007976,2,V00596,P0028,2025-07-04,ST004,1,93.95,Accepted,RR5,true
RT001601,SO007978,4,V00734,P0047,2025-06-23,ST006,1,89.95,Accepted,RR4,false
RT001602,SO007987,1,V00161,P0007,2025-06-26,ST001,1,126.95,Accepted,RR7,true
RT001603,SO007987,3,V00003,P0001,2025-06-26,ST001,1,271.95,Accepted,RR1,true
RT001604,SO008000,2,V00089,P0004,2025-07-16,ST002,2,481.90,Accepted,RR1,true
RT001605,SO008002,1,V00560,P0026,2025-07-04,ST002,1,52.95,Accepted,RR7,true
RT001606,SO008004,2,V00632,P0030,2025-07-03,ST003,1,133.95,Pending,RR7,false
RT001607,SO008018,1,V00004,P0001,2025-06-19,ST005,1,271.95,Accepted,RR3,true
RT001608,SO008027,1,V00568,P0027,2025-06-19,ST007,1,82.95,Accepted,RR7,true
RT001609,SO008027,2,V00604,P0029,2025-06-29,ST007,1,135.95,Accepted,RR3,true
RT001610,SO008042,3,V00056,P0003,2025-07-15,ST011,1,164.95,Accepted,RR7,true
RT001611,SO008070,5,V00219,P0010,2025-07-05,ST016,1,108.95,Accepted,RR7,true
RT001612,SO008081,2,V00665,P0032,2025-06-22,ST004,1,39.95,Accepted,RR7,true
RT001613,SO008083,4,V00100,P0005,2025-06-26,ST007,1,133.95,Accepted,RR1,true
RT001614,SO008085,3,V00032,P0002,2025-06-29,ST016,1,190.95,Accepted,RR1,true
RT001615,SO008087,2,V00723,P0042,2025-06-23,ST017,1,358.95,Accepted,RR4,false
RT001616,SO008088,2,V00005,P0001,2025-07-02,ST001,1,271.95,Rejected,RR1,false
RT001617,SO008090,3,V00493,P0023,2025-07-17,ST001,3,358.97,Accepted,RR4,false
RT001618,SO008097,1,V00633,P0030,2025-06-24,ST002,1,133.95,Accepted,RR3,true
RT001619,SO008103,1,V00495,P0023,2025-06-28,ST003,2,265.90,Accepted,RR6,true
RT001620,SO008106,3,V00411,P0018,2025-06-21,ST004,1,180.95,Accepted,RR7,true
RT001621,SO008123,3,V00118,P0005,2025-06-26,ST006,1,133.95,Accepted,RR1,true
RT001622,SO008126,3,V00018,P0001,2025-06-25,ST007,1,271.95,Accepted,RR7,true
RT001623,SO008133,1,V00282,P0012,2025-06-22,ST009,1,116.95,Accepted,RR6,true
RT001624,SO008140,1,V00496,P0023,2025-06-29,ST011,1,132.95,Accepted,RR3,true
RT001625,SO008142,1,V00375,P0016,2025-06-22,ST011,1,218.95,Accepted,RR8,true
RT001626,SO008163,4,V00367,P0016,2025-07-04,ST016,1,218.95,Accepted,RR8,true
RT001627,SO008169,1,V00120,P0005,2025-07-05,ST017,1,133.95,Accepted,RR6,true
RT001628,SO008174,3,V00597,P0028,2025-06-19,ST003,1,93.95,Accepted,RR7,true
RT001629,SO008176,1,V00314,P0014,2025-06-24,ST013,1,189.95,Accepted,RR4,false
RT001630,SO008177,4,V00344,P0015,2025-07-12,ST017,1,219.95,Accepted,RR2,true
RT001631,SO008198,1,V00067,P0003,2025-06-27,ST004,1,164.95,Accepted,RR7,true
RT001632,SO008201,1,V00720,P0040,2025-07-16,ST005,1,339.95,Accepted,RR3,true
RT001633,SO008217,3,V00709,P0035,2025-07-08,ST012,1,154.36,Accepted,RR4,false
RT001634,SO008224,3,V00148,P0007,2025-06-28,ST014,2,253.90,Accepted,RR7,true
RT001635,SO008225,2,V00091,P0004,2025-06-26,ST015,1,240.95,Accepted,RR3,true
RT001636,SO008234,2,V00390,P0017,2025-07-11,ST006,1,159.95,Accepted,RR8,true
RT001637,SO008235,3,V00143,P0006,2025-06-30,ST006,1,162.95,Pending,RR3,false
RT001638,SO008238,2,V00269,P0012,2025-07-04,ST010,1,116.95,Accepted,RR4,false
RT001639,SO008241,1,V00489,P0022,2025-06-25,ST015,1,439.95,Rejected,RR1,false
RT001640,SO008243,1,V00461,P0021,2025-06-26,ST012,1,278.95,Accepted,RR5,true
RT001641,SO008261,1,V00730,P0045,2025-07-04,ST012,1,93.95,Accepted,RR4,false
RT001642,SO008273,1,V00226,P0010,2025-06-30,ST010,2,217.90,Pending,RR5,false
RT001643,SO008279,1,V00740,P0050,2025-06-23,ST012,1,215.95,Accepted,RR3,true
RT001644,SO008286,1,V00269,P0012,2025-06-24,ST015,1,116.95,Rejected,RR6,false
RT001645,SO008293,1,V00029,P0002,2025-06-21,ST010,1,190.95,Accepted,RR4,false
RT001646,SO008296,4,V00203,P0009,2025-06-29,ST001,1,119.95,Accepted,RR2,true
RT001647,SO008298,3,V00711,P0036,2025-07-06,ST011,1,177.95,Accepted,RR1,true
RT001648,SO008301,1,V00150,P0007,2025-07-06,ST010,1,107.91,Accepted,RR1,true
RT001649,SO008301,2,V00218,P0010,2025-06-22,ST001,1,108.95,Rejected,RR1,false
RT001650,SO008306,1,V00126,P0006,2025-06-21,ST005,1,162.95,Accepted,RR3,true
RT001651,SO008308,2,V00223,P0010,2025-07-14,ST001,1,108.95,Accepted,RR4,false
RT001652,SO008312,4,V00378,P0016,2025-06-25,ST002,1,218.95,Accepted,RR7,true
RT001653,SO008312,5,V00007,P0001,2025-08-01,ST002,1,271.95,Accepted,RR1,true
RT001654,SO008320,1,V00390,P0017,2025-06-20,ST008,1,159.95,Accepted,RR1,true
RT001655,SO008320,2,V00719,P0040,2025-07-04,ST009,1,339.95,Accepted,RR7,true
RT001656,SO008322,1,V00233,P0010,2025-07-07,ST006,1,108.95,Accepted,RR8,true
RT001657,SO008323,1,V00006,P0001,2025-08-05,ST006,1,271.95,Accepted,RR7,true
RT001658,SO008330,3,V00129,P0006,2025-06-29,ST008,1,162.95,Accepted,RR1,true
RT001659,SO008340,2,V00076,P0004,2025-07-06,ST011,2,481.90,Accepted,RR4,false
RT001660,SO008355,2,V00003,P0001,2025-06-23,ST012,1,271.95,Accepted,RR1,true
RT001661,SO008357,2,V00140,P0006,2025-08-02,ST015,1,162.95,Rejected,RR2,false
RT001662,SO008360,2,V00492,P0022,2025-07-01,ST017,1,439.95,Accepted,RR8,true
RT001663,SO008368,2,V00175,P0008,2025-06-26,ST009,1,135.95,Accepted,RR7,true
RT001664,SO008368,4,V00356,P0015,2025-06-21,ST018,1,219.95,Accepted,RR7,true
RT001665,SO008370,2,V00140,P0006,2025-07-08,ST006,1,162.95,Rejected,RR3,false
RT001666,SO008376,1,V00731,P0046,2025-06-30,ST016,1,121.95,Pending,RR7,false
RT001667,SO008377,2,V00136,P0006,2025-06-20,ST006,1,138.51,Pending,RR7,false
RT001668,SO008388,1,V00734,P0047,2025-07-12,ST014,1,89.95,Pending,RR4,false
RT001669,SO008406,1,V00712,P0036,2025-06-28,ST009,1,151.26,Accepted,RR1,true
RT001670,SO008428,1,V00532,P0025,2025-07-02,ST018,1,95.95,Accepted,RR3,true
RT001671,SO008428,2,V00062,P0003,2025-07-22,ST018,1,164.95,Pending,RR4,false
RT001672,SO008438,1,V00119,P0005,2025-06-25,ST002,1,133.95,Accepted,RR8,true
RT001673,SO008438,2,V00645,P0031,2025-07-29,ST008,1,75.95,Accepted,RR1,true
RT001674,SO008439,2,V00728,P0044,2025-07-31,ST011,1,115.95,Accepted,RR7,true
RT001675,SO008454,1,V00304,P0013,2025-06-22,ST004,1,175.95,Accepted,RR1,true
RT001676,SO008464,1,V00713,P0037,2025-07-22,ST006,1,228.95,Accepted,RR4,false
RT001677,SO008471,1,V00166,P0007,2025-07-06,ST009,1,126.95,Rejected,RR2,false
RT001678,SO008471,3,V00259,P0011,2025-06-30,ST009,1,157.95,Accepted,RR2,true
RT001679,SO008477,2,V00352,P0015,2025-07-03,ST011,1,219.95,Accepted,RR2,true
RT001680,SO008484,3,V00710,P0035,2025-07-13,ST015,1,192.95,Accepted,RR6,true
RT001681,SO008486,1,V00738,P0049,2025-07-03,ST016,1,51.95,Accepted,RR8,true
RT001682,SO008486,3,V00584,P0028,2025-07-19,ST016,1,93.95,Accepted,RR2,true
RT001683,SO008488,1,V00246,P0011,2025-07-01,ST018,1,126.36,Accepted,RR3,true
RT001684,SO008489,1,V00406,P0018,2025-06-28,ST018,1,162.86,Accepted,RR8,true
RT001685,SO008500,1,V00248,P0011,2025-06-29,ST001,1,157.95,Accepted,RR2,true
RT001686,SO008507,1,V00720,P0040,2025-07-02,ST001,1,339.95,Accepted,RR4,false
RT001687,SO008510,3,V00503,P0023,2025-07-14,ST002,1,132.95,Accepted,RR4,false
RT001688,SO008521,1,V00052,P0003,2025-07-24,ST013,1,164.95,Accepted,RR7,true
RT001689,SO008524,2,V00122,P0006,2025-07-10,ST005,1,162.95,Accepted,RR2,true
RT001690,SO008524,4,V00675,P0033,2025-07-12,ST005,1,48.95,Accepted,RR4,false
RT001691,SO008532,1,V00076,P0004,2025-07-16,ST007,1,240.95,Accepted,RR1,true
RT001692,SO008533,1,V00007,P0001,2025-08-02,ST007,1,271.95,Accepted,RR7,true
RT001693,SO008534,1,V00600,P0028,2025-07-09,ST008,1,93.95,Accepted,RR4,false
RT001694,SO008535,1,V00686,P0033,2025-08-08,ST008,1,48.95,Accepted,RR8,true
RT001695,SO008538,1,V00006,P0001,2025-07-03,ST009,1,271.95,Accepted,RR1,true
RT001696,SO008541,1,V00668,P0032,2025-07-21,ST010,1,39.95,Accepted,RR8,true
RT001697,SO008544,2,V00538,P0025,2025-06-28,ST011,1,95.95,Rejected,RR2,false
RT001698,SO008547,1,V00319,P0014,2025-07-12,ST011,1,189.95,Accepted,RR5,true
RT001699,SO008548,4,V00507,P0023,2025-06-26,ST011,1,132.95,Accepted,RR1,true
RT001700,SO008552,1,V00428,P0019,2025-06-29,ST012,2,501.90,Accepted,RR4,false
RT001701,SO008561,1,V00015,P0001,2025-06-29,ST015,1,217.56,Accepted,RR6,true
RT001702,SO008577,1,V00117,P0005,2025-06-24,ST006,1,133.95,Accepted,RR4,false
RT001703,SO008577,2,V00234,P0010,2025-07-18,ST006,1,108.95,Accepted,RR1,true
RT001704,SO008581,3,V00569,P0027,2025-06-30,ST004,1,82.95,Accepted,RR1,true
RT001705,SO008586,1,V00420,P0018,2025-07-12,ST001,1,180.95,Accepted,RR7,true
RT001706,SO008591,3,V00330,P0014,2025-07-27,ST002,1,189.95,Accepted,RR4,false
RT001707,SO008595,1,V00003,P0001,2025-07-04,ST004,1,271.95,Accepted,RR1,true
RT001708,SO008616,1,V00015,P0001,2025-08-01,ST007,1,271.95,Rejected,RR1,false
RT001709,SO008616,2,V00710,P0035,2025-07-27,ST007,1,192.95,Pending,RR4,false
RT001710,SO008619,3,V00116,P0005,2025-07-15,ST017,1,133.95,Accepted,RR3,true
RT001711,SO008621,1,V00736,P0048,2025-08-05,ST009,1,83.95,Accepted,RR4,false
RT001712,SO008625,1,V00051,P0003,2025-07-23,ST010,1,164.95,Accepted,RR4,false
RT001713,SO008627,4,V00648,P0031,2025-06-25,ST010,1,75.95,Accepted,RR4,false
RT001714,SO008628,1,V00378,P0016,2025-08-07,ST010,1,218.95,Accepted,RR4,false
RT001715,SO008632,1,V00709,P0035,2025-07-16,ST011,1,164.01,Accepted,RR8,true
RT001716,SO008633,1,V00551,P0026,2025-06-29,ST011,1,52.95,Accepted,RR1,true
RT001717,SO008639,1,V00423,P0019,2025-06-28,ST012,1,213.31,Accepted,RR3,true
RT001718,SO008651,2,V00230,P0010,2025-07-11,ST014,1,108.95,Accepted,RR4,false
RT001719,SO008666,1,V00006,P0001,2025-07-05,ST018,1,271.95,Accepted,RR1,true
RT001720,SO008669,2,V00306,P0013,2025-07-11,ST014,1,175.95,Accepted,RR5,true
RT001721,SO008672,1,V00709,P0035,2025-07-09,ST012,1,192.95,Rejected,RR5,false
RT001722,SO008673,2,V00165,P0007,2025-06-27,ST016,1,126.95,Rejected,RR4,false
RT001723,SO008680,1,V00016,P0001,2025-07-04,ST001,1,271.95,Accepted,RR7,true
RT001724,SO008687,2,V00603,P0029,2025-07-03,ST003,1,115.56,Accepted,RR7,true
RT001725,SO008689,1,V00567,P0027,2025-07-23,ST003,2,165.90,Accepted,RR4,false
RT001726,SO008701,2,V00693,P0034,2025-07-15,ST007,1,61.95,Accepted,RR8,true
RT001727,SO008709,2,V00237,P0010,2025-07-02,ST010,1,108.95,Pending,RR3,false
RT001728,SO008712,1,V00514,P0024,2025-07-17,ST011,1,122.95,Accepted,RR7,true
RT001729,SO008714,1,V00365,P0016,2025-07-04,ST011,1,218.95,Rejected,RR5,false
RT001730,SO008739,1,V00130,P0006,2025-07-03,ST001,1,162.95,Accepted,RR1,true
RT001731,SO008739,3,V00147,P0007,2025-07-11,ST014,1,126.95,Pending,RR7,false
RT001732,SO008746,1,V00470,P0021,2025-07-03,ST012,1,278.95,Accepted,RR1,true
RT001733,SO008751,2,V00029,P0002,2025-07-05,ST002,1,162.31,Rejected,RR4,false
RT001734,SO008759,1,V00070,P0003,2025-07-26,ST005,1,164.95,Accepted,RR1,true
RT001735,SO008762,3,V00183,P0008,2025-06-29,ST006,1,135.95,Accepted,RR1,true
RT001736,SO008766,3,V00175,P0008,2025-07-06,ST008,1,135.95,Accepted,RR2,true
RT001737,SO008771,1,V00270,P0012,2025-07-09,ST011,1,99.41,Pending,RR5,false
RT001738,SO008776,3,V00301,P0013,2025-07-23,ST012,3,527.85,Accepted,RR4,false
RT001739,SO008778,3,V00004,P0001,2025-06-28,ST013,1,271.95,Accepted,RR1,true
RT001740,SO008786,2,V00620,P0030,2025-07-08,ST016,1,133.95,Accepted,RR7,true
RT001741,SO008792,1,V00198,P0009,2025-08-08,ST018,1,119.95,Rejected,RR1,false
RT001742,SO008792,3,V00519,P0024,2025-07-19,ST018,1,104.51,Accepted,RR7,true
RT001743,SO008793,1,V00009,P0001,2025-07-13,ST017,1,231.16,Accepted,RR3,true
RT001744,SO008793,2,V00591,P0028,2025-07-07,ST018,1,93.95,Accepted,RR2,true
RT001745,SO008794,2,V00082,P0004,2025-06-29,ST002,1,216.85,Accepted,RR7,true
RT001746,SO008795,1,V00250,P0011,2025-07-04,ST015,1,142.15,Accepted,RR3,true
RT001747,SO008798,2,V00139,P0006,2025-07-13,ST006,1,162.95,Pending,RR3,false
RT001748,SO008799,1,V00560,P0026,2025-06-27,ST018,1,52.95,Accepted,RR8,true
RT001749,SO008801,4,V00525,P0024,2025-07-06,ST002,1,122.95,Accepted,RR7,true
RT001750,SO008816,3,V00429,P0019,2025-07-03,ST003,1,250.95,Accepted,RR5,true
RT001751,SO008828,1,V00162,P0007,2025-07-10,ST007,1,126.95,Accepted,RR7,true
RT001752,SO008829,1,V00468,P0021,2025-07-06,ST008,1,278.95,Accepted,RR2,true
RT001753,SO008837,3,V00738,P0049,2025-07-27,ST011,1,51.95,Pending,RR7,false
RT001754,SO008839,2,V00714,P0037,2025-07-07,ST017,1,228.95,Accepted,RR1,true
RT001755,SO008840,1,V00078,P0004,2025-06-29,ST013,1,240.95,Accepted,RR4,false
RT001756,SO008841,4,V00072,P0003,2025-07-13,ST011,1,164.95,Accepted,RR1,true
RT001757,SO008845,1,V00518,P0024,2025-07-15,ST012,1,122.95,Accepted,RR7,true
RT001758,SO008845,2,V00575,P0027,2025-06-27,ST012,1,82.95,Accepted,RR3,true
RT001759,SO008847,1,V00596,P0028,2025-08-14,ST012,1,93.95,Accepted,RR2,true
RT001760,SO008850,2,V00005,P0001,2025-07-21,ST014,1,271.95,Rejected,RR1,false
RT001761,SO008868,1,V00461,P0021,2025-07-15,ST001,1,278.95,Accepted,RR4,false
RT001762,SO008873,2,V00080,P0004,2025-07-21,ST004,1,240.95,Accepted,RR7,true
RT001763,SO008873,3,V00633,P0030,2025-07-06,ST004,1,133.95,Accepted,RR7,true
RT001764,SO008882,3,V00726,P0043,2025-07-05,ST008,1,138.95,Accepted,RR4,false
RT001765,SO008902,1,V00066,P0003,2025-07-19,ST017,2,329.90,Accepted,RR4,false
RT001766,SO008908,1,V00678,P0033,2025-07-13,ST004,2,97.90,Rejected,RR1,false
RT001767,SO008922,1,V00686,P0033,2025-07-23,ST003,1,48.95,Accepted,RR3,true
RT001768,SO008924,1,V00067,P0003,2025-07-21,ST004,1,164.95,Accepted,RR4,false
RT001769,SO008928,3,V00225,P0010,2025-07-16,ST005,1,108.95,Accepted,RR6,true
RT001770,SO008931,3,V00337,P0015,2025-07-15,ST006,1,175.96,Accepted,RR2,true
RT001771,SO008932,1,V00550,P0026,2025-08-10,ST005,1,52.95,Accepted,RR6,true
RT001772,SO008943,1,V00364,P0016,2025-06-30,ST012,1,218.95,Accepted,RR7,true
RT001773,SO008946,1,V00090,P0004,2025-07-12,ST013,1,216.85,Accepted,RR3,true
RT001774,SO008960,2,V00054,P0003,2025-07-09,ST018,1,164.95,Pending,RR1,false
RT001775,SO008962,2,V00604,P0029,2025-07-03,ST014,1,135.95,Accepted,RR7,true
RT001776,SO008964,1,V00544,P0025,2025-07-24,ST008,1,95.95,Rejected,RR7,false
RT001777,SO008967,1,V00721,P0041,2025-07-02,ST014,1,211.95,Accepted,RR1,true
RT001778,SO008979,3,V00117,P0005,2025-06-30,ST016,1,133.95,Pending,RR4,false
RT001779,SO008983,1,V00268,P0012,2025-07-05,ST004,1,116.95,Accepted,RR1,true
RT001780,SO008984,3,V00207,P0009,2025-07-24,ST004,1,119.95,Accepted,RR7,true
RT001781,SO008986,1,V00151,P0007,2025-07-24,ST004,3,380.85,Accepted,RR1,true
RT001782,SO009005,2,V00242,P0011,2025-07-07,ST013,1,157.95,Accepted,RR4,false
RT001783,SO009015,2,V00043,P0002,2025-07-15,ST011,1,190.95,Rejected,RR1,false
RT001784,SO009027,2,V00701,P0034,2025-07-08,ST013,1,61.95,Accepted,RR4,false
RT001785,SO009027,4,V00126,P0006,2025-07-29,ST013,1,162.95,Accepted,RR7,true
RT001786,SO009031,2,V00662,P0032,2025-07-13,ST014,1,39.95,Accepted,RR8,true
RT001787,SO009036,2,V00558,P0026,2025-07-25,ST015,1,52.95,Accepted,RR8,true
RT001788,SO009048,1,V00490,P0022,2025-07-18,ST018,1,439.95,Accepted,RR3,true
RT001789,SO009064,2,V00345,P0015,2025-07-27,ST001,1,219.95,Accepted,RR7,true
RT001790,SO009065,1,V00376,P0016,2025-08-03,ST001,1,218.95,Accepted,RR3,true
RT001791,SO009066,1,V00219,P0010,2025-08-02,ST002,1,108.95,Rejected,RR2,false
RT001792,SO009082,1,V00357,P0015,2025-07-28,ST008,1,219.95,Accepted,RR2,true
RT001793,SO009089,1,V00221,P0010,2025-07-24,ST008,1,87.16,Accepted,RR7,true
RT001794,SO009089,2,V00152,P0007,2025-07-08,ST008,1,126.95,Accepted,RR7,true
RT001795,SO009090,4,V00670,P0032,2025-07-15,ST009,1,39.95,Accepted,RR7,true
RT001796,SO009096,5,V00076,P0004,2025-08-16,ST010,1,240.95,Accepted,RR1,true
RT001797,SO009101,1,V00311,P0013,2025-07-02,ST011,1,175.95,Accepted,RR2,true
RT001798,SO009104,1,V00377,P0016,2025-07-08,ST011,3,656.85,Rejected,RR3,false
RT001799,SO009125,1,V00129,P0006,2025-07-18,ST015,1,162.95,Accepted,RR2,true
