OrderLineID,OrderID,OrderLineNumber,VariantID,ProductID,Quantity,UnitPrice,DiscountAmount,LineTotal
SO010152-1,SO010152,1,V00693,P0034,1,61.95,18.58,43.37
SO010152-2,SO010152,2,V00220,P0010,1,108.95,0.00,108.95
SO010153-1,SO010153,1,V00732,P0046,1,121.95,24.39,97.56
SO010154-1,SO010154,1,V00729,P0045,1,93.95,28.18,65.77
SO010154-2,SO010154,2,V00170,P0008,1,135.95,54.38,81.57
SO010155-1,SO010155,1,V00398,P0017,1,159.95,0.00,159.95
SO010155-2,SO010155,2,V00028,P0002,2,190.95,0.00,381.90
SO010156-1,SO010156,1,V00726,P0043,1,138.95,55.58,83.37
SO010157-1,SO010157,1,V00046,P0002,1,190.95,0.00,190.95
SO010158-1,SO010158,1,V00368,P0016,3,218.95,0.00,656.85
SO010158-2,SO010158,2,V00720,P0040,1,339.95,50.99,288.96
SO010158-3,SO010158,3,V00721,P0041,2,211.95,169.56,254.34
SO010158-4,SO010158,4,V00734,P0047,1,89.95,0.00,89.95
SO010159-1,SO010159,1,V00288,P0012,1,116.95,0.00,116.95
SO010159-2,SO010159,2,V00270,P0012,1,116.95,17.54,99.41
SO010159-3,SO010159,3,V00735,P0048,1,83.95,0.00,83.95
SO010159-4,SO010159,4,V00030,P0002,1,190.95,57.28,133.67
SO010160-1,SO010160,1,V00392,P0017,1,159.95,0.00,159.95
SO010160-2,SO010160,2,V00021,P0001,1,271.95,108.78,163.17
SO010161-1,SO010161,1,V00744,P0052,1,131.95,39.58,92.37
SO010161-2,SO010161,2,V00117,P0005,1,133.95,33.49,100.46
SO010161-3,SO010161,3,V00042,P0002,1,190.95,38.19,152.76
SO010162-1,SO010162,1,V00580,P0027,1,82.95,8.30,74.65
SO010162-2,SO010162,2,V00714,P0037,1,228.95,45.79,183.16
SO010163-1,SO010163,1,V00306,P0013,1,175.95,70.38,105.57
SO010164-1,SO010164,1,V00741,P0051,2,73.95,0.00,147.90
SO010164-2,SO010164,2,V00196,P0009,1,119.95,0.00,119.95
SO010164-3,SO010164,3,V00487,P0022,1,439.95,0.00,439.95
SO010164-4,SO010164,4,V00269,P0012,2,116.95,58.48,175.42
SO010165-1,SO010165,1,V00254,P0011,1,157.95,0.00,157.95
SO010165-2,SO010165,2,V00349,P0015,2,219.95,65.98,373.92
SO010166-1,SO010166,1,V00040,P0002,1,190.95,28.64,162.31
SO010166-2,SO010166,2,V00221,P0010,1,108.95,0.00,108.95
SO010167-1,SO010167,1,V00724,P0042,1,358.95,107.68,251.27
SO010167-2,SO010167,2,V00712,P0036,1,177.95,0.00,177.95
SO010167-3,SO010167,3,V00710,P0035,1,192.95,77.18,115.77
SO010168-1,SO010168,1,V00599,P0028,1,93.95,0.00,93.95
SO010168-2,SO010168,2,V00728,P0044,1,115.95,34.78,81.17
SO010169-1,SO010169,1,V00737,P0049,1,51.95,15.58,36.37
SO010169-2,SO010169,2,V00728,P0044,1,115.95,0.00,115.95
SO010169-3,SO010169,3,V00256,P0011,1,157.95,39.49,118.46
SO010169-4,SO010169,4,V00186,P0008,1,135.95,20.39,115.56
SO010169-5,SO010169,5,V00398,P0017,1,159.95,39.99,119.96
SO010170-1,SO010170,1,V00445,P0020,1,425.95,0.00,425.95
SO010171-1,SO010171,1,V00130,P0006,1,162.95,0.00,162.95
SO010172-1,SO010172,1,V00639,P0031,1,75.95,11.39,64.56
SO010173-1,SO010173,1,V00672,P0032,1,39.95,11.98,27.97
SO010173-2,SO010173,2,V00716,P0038,1,476.95,0.00,476.95
SO010174-1,SO010174,1,V00710,P0035,1,192.95,77.18,115.77
SO010174-2,SO010174,2,V00730,P0045,1,93.95,0.00,93.95
SO010175-1,SO010175,1,V00712,P0036,1,177.95,0.00,177.95
SO010176-1,SO010176,1,V00259,P0011,1,157.95,23.69,134.26
SO010177-1,SO010177,1,V00281,P0012,1,116.95,17.54,99.41
SO010178-1,SO010178,1,V00262,P0011,1,157.95,0.00,157.95
SO010179-1,SO010179,1,V00312,P0013,1,175.95,17.60,158.35
SO010179-2,SO010179,2,V00535,P0025,1,95.95,19.19,76.76
SO010180-1,SO010180,1,V00487,P0022,1,439.95,131.98,307.97
SO010181-1,SO010181,1,V00067,P0003,1,164.95,65.98,98.97
SO010182-1,SO010182,1,V00742,P0051,1,73.95,18.49,55.46
SO010183-1,SO010183,1,V00500,P0023,1,132.95,26.59,106.36
SO010183-2,SO010183,2,V00460,P0021,1,278.95,27.90,251.05
SO010183-3,SO010183,3,V00737,P0049,3,51.95,62.34,93.51
SO010184-1,SO010184,1,V00680,P0033,1,48.95,0.00,48.95
SO010185-1,SO010185,1,V00744,P0052,1,131.95,19.79,112.16
SO010186-1,SO010186,1,V00714,P0037,1,228.95,0.00,228.95
SO010186-2,SO010186,2,V00712,P0036,2,177.95,0.00,355.90
SO010187-1,SO010187,1,V00730,P0045,1,93.95,14.09,79.86
SO010187-2,SO010187,2,V00734,P0047,1,89.95,35.98,53.97
SO010188-1,SO010188,1,V00733,P0047,1,89.95,35.98,53.97
SO010188-2,SO010188,2,V00591,P0028,1,93.95,0.00,93.95
SO010189-1,SO010189,1,V00728,P0044,1,115.95,28.99,86.96
SO010189-2,SO010189,2,V00268,P0012,2,116.95,0.00,233.90
SO010189-3,SO010189,3,V00272,P0012,1,116.95,17.54,99.41
SO010190-1,SO010190,1,V00711,P0036,1,177.95,0.00,177.95
SO010191-1,SO010191,1,V00693,P0034,1,61.95,6.20,55.75
SO010191-2,SO010191,2,V00715,P0038,1,476.95,0.00,476.95
SO010191-3,SO010191,3,V00151,P0007,3,126.95,0.00,380.85
SO010191-4,SO010191,4,V00494,P0023,2,132.95,26.59,239.31
SO010191-5,SO010191,5,V00609,P0029,1,135.95,0.00,135.95
SO010192-1,SO010192,1,V00721,P0041,1,211.95,31.79,180.16
SO010192-2,SO010192,2,V00725,P0043,1,138.95,20.84,118.11
SO010193-1,SO010193,1,V00608,P0029,1,135.95,0.00,135.95
SO010194-1,SO010194,1,V00075,P0004,1,240.95,36.14,204.81
SO010194-2,SO010194,2,V00618,P0029,1,135.95,0.00,135.95
SO010194-3,SO010194,3,V00097,P0005,1,133.95,0.00,133.95
SO010195-1,SO010195,1,V00222,P0010,1,108.95,27.24,81.71
SO010196-1,SO010196,1,V00559,P0026,1,52.95,0.00,52.95
SO010196-2,SO010196,2,V00449,P0020,1,425.95,0.00,425.95
SO010197-1,SO010197,1,V00441,P0020,1,425.95,0.00,425.95
SO010197-2,SO010197,2,V00016,P0001,2,271.95,0.00,543.90
SO010197-3,SO010197,3,V00221,P0010,1,108.95,21.79,87.16
SO010197-4,SO010197,4,V00019,P0001,1,271.95,0.00,271.95
SO010197-5,SO010197,5,V00168,P0007,1,126.95,50.78,76.17
SO010198-1,SO010198,1,V00115,P0005,1,133.95,26.79,107.16
SO010199-1,SO010199,1,V00741,P0051,1,73.95,29.58,44.37
SO010200-1,SO010200,1,V00072,P0003,1,164.95,0.00,164.95
SO010201-1,SO010201,1,V00739,P0050,1,215.95,0.00,215.95
SO010202-1,SO010202,1,V00269,P0012,1,116.95,46.78,70.17
SO010202-2,SO010202,2,V00694,P0034,1,61.95,0.00,61.95
SO010203-1,SO010203,1,V00734,P0047,1,89.95,17.99,71.96
SO010204-1,SO010204,1,V00081,P0004,1,240.95,72.28,168.67
SO010204-2,SO010204,2,V00173,P0008,2,135.95,0.00,271.90
SO010204-3,SO010204,3,V00140,P0006,1,162.95,40.74,122.21
SO010205-1,SO010205,1,V00728,P0044,1,115.95,17.39,98.56
SO010206-1,SO010206,1,V00125,P0006,1,162.95,0.00,162.95
SO010207-1,SO010207,1,V00726,P0043,1,138.95,0.00,138.95
SO010208-1,SO010208,1,V00663,P0032,1,39.95,5.99,33.96
SO010209-1,SO010209,1,V00200,P0009,2,119.95,0.00,239.90
SO010209-2,SO010209,2,V00210,P0009,1,119.95,0.00,119.95
SO010209-3,SO010209,3,V00412,P0018,1,180.95,0.00,180.95
SO010209-4,SO010209,4,V00294,P0013,1,175.95,43.99,131.96
SO010209-5,SO010209,5,V00744,P0052,1,131.95,32.99,98.96
SO010210-1,SO010210,1,V00328,P0014,1,189.95,0.00,189.95
SO010210-2,SO010210,2,V00186,P0008,1,135.95,0.00,135.95
SO010211-1,SO010211,1,V00528,P0024,2,122.95,36.88,209.02
SO010211-2,SO010211,2,V00425,P0019,1,250.95,0.00,250.95
SO010212-1,SO010212,1,V00029,P0002,1,190.95,76.38,114.57
SO010213-1,SO010213,1,V00736,P0048,1,83.95,0.00,83.95
SO010213-2,SO010213,2,V00496,P0023,1,132.95,0.00,132.95
SO010214-1,SO010214,1,V00360,P0015,1,219.95,65.98,153.97
SO010214-2,SO010214,2,V00543,P0025,1,95.95,38.38,57.57
SO010214-3,SO010214,3,V00416,P0018,1,180.95,45.24,135.71
SO010215-1,SO010215,1,V00710,P0035,1,192.95,0.00,192.95
SO010215-2,SO010215,2,V00680,P0033,1,48.95,7.34,41.61
SO010216-1,SO010216,1,V00214,P0009,1,119.95,0.00,119.95
SO010217-1,SO010217,1,V00737,P0049,1,51.95,0.00,51.95
SO010218-1,SO010218,1,V00732,P0046,1,121.95,0.00,121.95
SO010218-2,SO010218,2,V00160,P0007,1,126.95,38.08,88.87
SO010219-1,SO010219,1,V00724,P0042,1,358.95,107.68,251.27
SO010219-2,SO010219,2,V00716,P0038,2,476.95,238.48,715.42
SO010220-1,SO010220,1,V00712,P0036,1,177.95,0.00,177.95
SO010220-2,SO010220,2,V00741,P0051,1,73.95,0.00,73.95
SO010221-1,SO010221,1,V00187,P0008,1,135.95,13.60,122.35
SO010221-2,SO010221,2,V00700,P0034,1,61.95,0.00,61.95
SO010221-3,SO010221,3,V00345,P0015,1,219.95,0.00,219.95
SO010222-1,SO010222,1,V00012,P0001,1,271.95,0.00,271.95
SO010223-1,SO010223,1,V00718,P0039,1,220.95,55.24,165.71
SO010223-2,SO010223,2,V00429,P0019,1,250.95,0.00,250.95
SO010223-3,SO010223,3,V00251,P0011,1,157.95,0.00,157.95
SO010224-1,SO010224,1,V00233,P0010,1,108.95,16.34,92.61
SO010224-2,SO010224,2,V00367,P0016,2,218.95,87.58,350.32
SO010224-3,SO010224,3,V00460,P0021,1,278.95,69.74,209.21
SO010224-4,SO010224,4,V00727,P0044,1,115.95,0.00,115.95
SO010225-1,SO010225,1,V00193,P0009,1,119.95,17.99,101.96
SO010226-1,SO010226,1,V00610,P0029,1,135.95,20.39,115.56
SO010227-1,SO010227,1,V00231,P0010,1,108.95,0.00,108.95
SO010227-2,SO010227,2,V00710,P0035,1,192.95,48.24,144.71
SO010228-1,SO010228,1,V00113,P0005,1,133.95,0.00,133.95
SO010229-1,SO010229,1,V00018,P0001,1,271.95,40.79,231.16
SO010229-2,SO010229,2,V00292,P0013,1,175.95,35.19,140.76
SO010230-1,SO010230,1,V00150,P0007,1,126.95,0.00,126.95
SO010230-2,SO010230,2,V00274,P0012,1,116.95,0.00,116.95
SO010231-1,SO010231,1,V00490,P0022,1,439.95,0.00,439.95
SO010231-2,SO010231,2,V00422,P0019,1,250.95,62.74,188.21
SO010231-3,SO010231,3,V00364,P0016,1,218.95,0.00,218.95
SO010231-4,SO010231,4,V00671,P0032,2,39.95,11.98,67.92
SO010232-1,SO010232,1,V00076,P0004,2,240.95,0.00,481.90
SO010232-2,SO010232,2,V00222,P0010,1,108.95,0.00,108.95
SO010232-3,SO010232,3,V00317,P0014,1,189.95,0.00,189.95
SO010232-4,SO010232,4,V00161,P0007,2,126.95,0.00,253.90
SO010233-1,SO010233,1,V00166,P0007,1,126.95,0.00,126.95
SO010234-1,SO010234,1,V00218,P0010,1,108.95,0.00,108.95
SO010234-2,SO010234,2,V00710,P0035,1,192.95,28.94,164.01
SO010235-1,SO010235,1,V00728,P0044,1,115.95,0.00,115.95
SO010236-1,SO010236,1,V00284,P0012,3,116.95,0.00,350.85
SO010237-1,SO010237,1,V00709,P0035,1,192.95,38.59,154.36
SO010238-1,SO010238,1,V00715,P0038,1,476.95,0.00,476.95
SO010239-1,SO010239,1,V00735,P0048,1,83.95,12.59,71.36
SO010239-2,SO010239,2,V00715,P0038,2,476.95,286.17,667.73
SO010239-3,SO010239,3,V00042,P0002,1,190.95,38.19,152.76
SO010240-1,SO010240,1,V00717,P0039,2,220.95,88.38,353.52
SO010241-1,SO010241,1,V00733,P0047,1,89.95,35.98,53.97
SO010241-2,SO010241,2,V00269,P0012,1,116.95,23.39,93.56
SO010242-1,SO010242,1,V00742,P0051,1,73.95,0.00,73.95
SO010243-1,SO010243,1,V00503,P0023,2,132.95,0.00,265.90
SO010243-2,SO010243,2,V00296,P0013,1,175.95,35.19,140.76
SO010243-3,SO010243,3,V00578,P0027,1,82.95,12.44,70.51
SO010244-1,SO010244,1,V00714,P0037,1,228.95,0.00,228.95
SO010244-2,SO010244,2,V00152,P0007,1,126.95,0.00,126.95
SO010244-3,SO010244,3,V00740,P0050,1,215.95,0.00,215.95
SO010244-4,SO010244,4,V00737,P0049,1,51.95,0.00,51.95
SO010244-5,SO010244,5,V00519,P0024,1,122.95,24.59,98.36
SO010245-1,SO010245,1,V00471,P0021,1,278.95,55.79,223.16
SO010245-2,SO010245,2,V00462,P0021,1,278.95,27.90,251.05
SO010246-1,SO010246,1,V00365,P0016,1,218.95,0.00,218.95
SO010247-1,SO010247,1,V00712,P0036,2,177.95,53.38,302.52
SO010248-1,SO010248,1,V00716,P0038,1,476.95,95.39,381.56
SO010248-2,SO010248,2,V00325,P0014,1,189.95,0.00,189.95
SO010249-1,SO010249,1,V00050,P0003,2,164.95,82.48,247.42
SO010249-2,SO010249,2,V00273,P0012,2,116.95,0.00,233.90
SO010250-1,SO010250,1,V00470,P0021,1,278.95,27.90,251.05
SO010251-1,SO010251,1,V00738,P0049,3,51.95,62.34,93.51
SO010252-1,SO010252,1,V00150,P0007,1,126.95,0.00,126.95
SO010253-1,SO010253,1,V00714,P0037,1,228.95,0.00,228.95
SO010254-1,SO010254,1,V00740,P0050,1,215.95,43.19,172.76
SO010255-1,SO010255,1,V00027,P0002,2,190.95,76.38,305.52
SO010255-2,SO010255,2,V00479,P0022,1,439.95,0.00,439.95
SO010255-3,SO010255,3,V00729,P0045,2,93.95,46.98,140.92
SO010255-4,SO010255,4,V00736,P0048,2,83.95,0.00,167.90
SO010255-5,SO010255,5,V00185,P0008,1,135.95,33.99,101.96
SO010256-1,SO010256,1,V00446,P0020,1,425.95,0.00,425.95
SO010257-1,SO010257,1,V00728,P0044,1,115.95,0.00,115.95
SO010258-1,SO010258,1,V00744,P0052,1,131.95,26.39,105.56
SO010258-2,SO010258,2,V00413,P0018,1,180.95,0.00,180.95
SO010258-3,SO010258,3,V00738,P0049,1,51.95,10.39,41.56
SO010258-4,SO010258,4,V00381,P0016,1,218.95,43.79,175.16
SO010258-5,SO010258,5,V00416,P0018,1,180.95,36.19,144.76
SO010259-1,SO010259,1,V00730,P0045,1,93.95,0.00,93.95
SO010260-1,SO010260,1,V00419,P0018,1,180.95,0.00,180.95
SO010261-1,SO010261,1,V00716,P0038,1,476.95,0.00,476.95
SO010261-2,SO010261,2,V00192,P0008,1,135.95,0.00,135.95
SO010262-1,SO010262,1,V00728,P0044,1,115.95,0.00,115.95
SO010263-1,SO010263,1,V00689,P0033,1,48.95,12.24,36.71
SO010264-1,SO010264,1,V00296,P0013,1,175.95,0.00,175.95
SO010265-1,SO010265,1,V00267,P0012,1,116.95,29.24,87.71
SO010266-1,SO010266,1,V00090,P0004,1,240.95,0.00,240.95
SO010267-1,SO010267,1,V00010,P0001,1,271.95,0.00,271.95
SO010267-2,SO010267,2,V00720,P0040,2,339.95,271.96,407.94
SO010267-3,SO010267,3,V00227,P0010,2,108.95,0.00,217.90
SO010267-4,SO010267,4,V00016,P0001,1,271.95,0.00,271.95
SO010268-1,SO010268,1,V00740,P0050,1,215.95,32.39,183.56
SO010269-1,SO010269,1,V00709,P0035,1,192.95,48.24,144.71
SO010270-1,SO010270,1,V00562,P0026,3,52.95,0.00,158.85
SO010271-1,SO010271,1,V00709,P0035,1,192.95,77.18,115.77
SO010271-2,SO010271,2,V00424,P0019,1,250.95,50.19,200.76
SO010271-3,SO010271,3,V00562,P0026,1,52.95,0.00,52.95
SO010272-1,SO010272,1,V00091,P0004,1,240.95,0.00,240.95
SO010272-2,SO010272,2,V00740,P0050,1,215.95,0.00,215.95
SO010272-3,SO010272,3,V00202,P0009,1,119.95,0.00,119.95
SO010273-1,SO010273,1,V00714,P0037,1,228.95,0.00,228.95
SO010273-2,SO010273,2,V00430,P0019,1,250.95,0.00,250.95
SO010273-3,SO010273,3,V00132,P0006,1,162.95,65.18,97.77
SO010274-1,SO010274,1,V00722,P0041,1,211.95,31.79,180.16
SO010274-2,SO010274,2,V00718,P0039,1,220.95,55.24,165.71
SO010275-1,SO010275,1,V00711,P0036,1,177.95,53.38,124.57
SO010275-2,SO010275,2,V00717,P0039,1,220.95,0.00,220.95
SO010276-1,SO010276,1,V00585,P0028,3,93.95,0.00,281.85
SO010277-1,SO010277,1,V00080,P0004,1,240.95,0.00,240.95
SO010277-2,SO010277,2,V00241,P0011,3,157.95,189.54,284.31
SO010278-1,SO010278,1,V00715,P0038,1,476.95,0.00,476.95
SO010279-1,SO010279,1,V00375,P0016,1,218.95,87.58,131.37
SO010279-2,SO010279,2,V00181,P0008,1,135.95,0.00,135.95
SO010280-1,SO010280,1,V00741,P0051,1,73.95,14.79,59.16
SO010280-2,SO010280,2,V00204,P0009,1,119.95,0.00,119.95
SO010280-3,SO010280,3,V00053,P0003,1,164.95,0.00,164.95
SO010280-4,SO010280,4,V00725,P0043,1,138.95,0.00,138.95
SO010281-1,SO010281,1,V00714,P0037,1,228.95,57.24,171.71
SO010281-2,SO010281,2,V00538,P0025,1,95.95,0.00,95.95
SO010282-1,SO010282,1,V00367,P0016,1,218.95,0.00,218.95
SO010282-2,SO010282,2,V00721,P0041,1,211.95,0.00,211.95
SO010283-1,SO010283,1,V00720,P0040,1,339.95,0.00,339.95
SO010283-2,SO010283,2,V00727,P0044,2,115.95,0.00,231.90
SO010283-3,SO010283,3,V00734,P0047,1,89.95,0.00,89.95
SO010284-1,SO010284,1,V00725,P0043,2,138.95,41.68,236.22
SO010284-2,SO010284,2,V00712,P0036,3,177.95,133.46,400.39
SO010285-1,SO010285,1,V00744,P0052,1,131.95,0.00,131.95
SO010285-2,SO010285,2,V00450,P0020,1,425.95,0.00,425.95
SO010285-3,SO010285,3,V00172,P0008,1,135.95,33.99,101.96
SO010285-4,SO010285,4,V00734,P0047,2,89.95,71.96,107.94
SO010286-1,SO010286,1,V00178,P0008,1,135.95,40.78,95.17
SO010286-2,SO010286,2,V00126,P0006,1,162.95,0.00,162.95
SO010286-3,SO010286,3,V00725,P0043,1,138.95,0.00,138.95
SO010287-1,SO010287,1,V00695,P0034,1,61.95,24.78,37.17
SO010288-1,SO010288,1,V00731,P0046,1,121.95,30.49,91.46
SO010288-2,SO010288,2,V00428,P0019,2,250.95,0.00,501.90
SO010289-1,SO010289,1,V00458,P0021,1,278.95,0.00,278.95
SO010290-1,SO010290,1,V00716,P0038,1,476.95,71.54,405.41
SO010291-1,SO010291,1,V00652,P0031,1,75.95,0.00,75.95
SO010292-1,SO010292,1,V00130,P0006,1,162.95,0.00,162.95
SO010293-1,SO010293,1,V00727,P0044,1,115.95,0.00,115.95
SO010294-1,SO010294,1,V00041,P0002,1,190.95,0.00,190.95
SO010294-2,SO010294,2,V00068,P0003,1,164.95,0.00,164.95
SO010294-3,SO010294,3,V00733,P0047,1,89.95,26.98,62.97
SO010295-1,SO010295,1,V00052,P0003,1,164.95,0.00,164.95
SO010295-2,SO010295,2,V00727,P0044,2,115.95,0.00,231.90
SO010295-3,SO010295,3,V00722,P0041,1,211.95,52.99,158.96
SO010296-1,SO010296,1,V00388,P0017,1,159.95,23.99,135.96
SO010297-1,SO010297,1,V00728,P0044,2,115.95,0.00,231.90
SO010298-1,SO010298,1,V00710,P0035,1,192.95,48.24,144.71
SO010299-1,SO010299,1,V00700,P0034,1,61.95,24.78,37.17
SO010299-2,SO010299,2,V00731,P0046,1,121.95,0.00,121.95
SO010300-1,SO010300,1,V00733,P0047,1,89.95,0.00,89.95
SO010301-1,SO010301,1,V00718,P0039,1,220.95,22.10,198.85
SO010302-1,SO010302,1,V00738,P0049,1,51.95,15.58,36.37
SO010303-1,SO010303,1,V00627,P0030,1,133.95,0.00,133.95
SO010304-1,SO010304,1,V00446,P0020,1,425.95,0.00,425.95
SO010304-2,SO010304,2,V00716,P0038,1,476.95,143.08,333.87
SO010305-1,SO010305,1,V00720,P0040,2,339.95,0.00,679.90
SO010305-2,SO010305,2,V00496,P0023,1,132.95,26.59,106.36
SO010306-1,SO010306,1,V00645,P0031,1,75.95,18.99,56.96
SO010307-1,SO010307,1,V00723,P0042,1,358.95,107.68,251.27
SO010308-1,SO010308,1,V00290,P0013,1,175.95,35.19,140.76
SO010309-1,SO010309,1,V00693,P0034,1,61.95,24.78,37.17
SO010310-1,SO010310,1,V00213,P0009,1,119.95,0.00,119.95
SO010310-2,SO010310,2,V00716,P0038,2,476.95,0.00,953.90
SO010310-3,SO010310,3,V00726,P0043,2,138.95,55.58,222.32
SO010311-1,SO010311,1,V00616,P0029,1,135.95,0.00,135.95
SO010311-2,SO010311,2,V00744,P0052,1,131.95,26.39,105.56
SO010311-3,SO010311,3,V00726,P0043,3,138.95,0.00,416.85
SO010312-1,SO010312,1,V00682,P0033,1,48.95,0.00,48.95
SO010313-1,SO010313,1,V00279,P0012,1,116.95,23.39,93.56
SO010314-1,SO010314,1,V00604,P0029,1,135.95,0.00,135.95
SO010314-2,SO010314,2,V00709,P0035,1,192.95,48.24,144.71
SO010315-1,SO010315,1,V00734,P0047,1,89.95,0.00,89.95
SO010316-1,SO010316,1,V00003,P0001,2,271.95,108.78,435.12
SO010316-2,SO010316,2,V00138,P0006,1,162.95,0.00,162.95
SO010316-3,SO010316,3,V00739,P0050,1,215.95,64.78,151.17
SO010317-1,SO010317,1,V00587,P0028,1,93.95,14.09,79.86
SO010318-1,SO010318,1,V00483,P0022,2,439.95,0.00,879.90
SO010319-1,SO010319,1,V00377,P0016,1,218.95,65.68,153.27
SO010320-1,SO010320,1,V00716,P0038,2,476.95,0.00,953.90
SO010321-1,SO010321,1,V00454,P0020,1,425.95,0.00,425.95
SO010321-2,SO010321,2,V00736,P0048,1,83.95,20.99,62.96
SO010322-1,SO010322,1,V00718,P0039,1,220.95,0.00,220.95
SO010322-2,SO010322,2,V00588,P0028,2,93.95,75.16,112.74
SO010322-3,SO010322,3,V00728,P0044,3,115.95,0.00,347.85
SO010323-1,SO010323,1,V00479,P0022,1,439.95,0.00,439.95
SO010324-1,SO010324,1,V00138,P0006,2,162.95,97.77,228.13
SO010324-2,SO010324,2,V00738,P0049,1,51.95,20.78,31.17
SO010324-3,SO010324,3,V00030,P0002,1,190.95,28.64,162.31
SO010324-4,SO010324,4,V00728,P0044,1,115.95,23.19,92.76
SO010325-1,SO010325,1,V00179,P0008,1,135.95,0.00,135.95
SO010326-1,SO010326,1,V00175,P0008,1,135.95,0.00,135.95
SO010327-1,SO010327,1,V00340,P0015,1,219.95,32.99,186.96
SO010328-1,SO010328,1,V00416,P0018,2,180.95,72.38,289.52
SO010329-1,SO010329,1,V00293,P0013,1,175.95,0.00,175.95
SO010329-2,SO010329,2,V00489,P0022,1,439.95,0.00,439.95
SO010329-3,SO010329,3,V00734,P0047,1,89.95,0.00,89.95
SO010330-1,SO010330,1,V00736,P0048,1,83.95,0.00,83.95
SO010330-2,SO010330,2,V00638,P0031,1,75.95,0.00,75.95
SO010330-3,SO010330,3,V00125,P0006,1,162.95,0.00,162.95
SO010331-1,SO010331,1,V00688,P0033,1,48.95,7.34,41.61
SO010332-1,SO010332,1,V00723,P0042,1,358.95,71.79,287.16
SO010332-2,SO010332,2,V00647,P0031,1,75.95,0.00,75.95
SO010333-1,SO010333,1,V00687,P0033,1,48.95,0.00,48.95
SO010333-2,SO010333,2,V00195,P0009,1,119.95,0.00,119.95
SO010334-1,SO010334,1,V00270,P0012,2,116.95,0.00,233.90
SO010334-2,SO010334,2,V00185,P0008,1,135.95,0.00,135.95
SO010334-3,SO010334,3,V00141,P0006,1,162.95,0.00,162.95
SO010335-1,SO010335,1,V00743,P0052,1,131.95,0.00,131.95
SO010336-1,SO010336,1,V00515,P0024,1,122.95,36.88,86.07
SO010336-2,SO010336,2,V00723,P0042,1,358.95,0.00,358.95
SO010336-3,SO010336,3,V00586,P0028,1,93.95,28.18,65.77
SO010336-4,SO010336,4,V00736,P0048,1,83.95,0.00,83.95
SO010337-1,SO010337,1,V00734,P0047,1,89.95,13.49,76.46
SO010338-1,SO010338,1,V00423,P0019,1,250.95,0.00,250.95
SO010338-2,SO010338,2,V00035,P0002,1,190.95,57.28,133.67
SO010339-1,SO010339,1,V00639,P0031,2,75.95,60.76,91.14
SO010339-2,SO010339,2,V00725,P0043,1,138.95,41.68,97.27
SO010340-1,SO010340,1,V00472,P0021,1,278.95,0.00,278.95
SO010340-2,SO010340,2,V00020,P0001,2,271.95,135.98,407.92
SO010340-3,SO010340,3,V00732,P0046,1,121.95,0.00,121.95
SO010340-4,SO010340,4,V00219,P0010,1,108.95,0.00,108.95
SO010341-1,SO010341,1,V00725,P0043,1,138.95,0.00,138.95
SO010342-1,SO010342,1,V00724,P0042,1,358.95,107.68,251.27
SO010343-1,SO010343,1,V00609,P0029,1,135.95,0.00,135.95
SO010343-2,SO010343,2,V00729,P0045,1,93.95,23.49,70.46
SO010344-1,SO010344,1,V00345,P0015,2,219.95,0.00,439.90
SO010345-1,SO010345,1,V00188,P0008,1,135.95,54.38,81.57
SO010346-1,SO010346,1,V00726,P0043,1,138.95,20.84,118.11
SO010347-1,SO010347,1,V00722,P0041,1,211.95,0.00,211.95
SO010348-1,SO010348,1,V00723,P0042,1,358.95,71.79,287.16
SO010348-2,SO010348,2,V00740,P0050,1,215.95,0.00,215.95
SO010348-3,SO010348,3,V00719,P0040,1,339.95,84.99,254.96
SO010348-4,SO010348,4,V00468,P0021,1,278.95,111.58,167.37
SO010349-1,SO010349,1,V00724,P0042,1,358.95,0.00,358.95
SO010350-1,SO010350,1,V00496,P0023,1,132.95,0.00,132.95
SO010350-2,SO010350,2,V00725,P0043,1,138.95,34.74,104.21
SO010350-3,SO010350,3,V00117,P0005,1,133.95,20.09,113.86
SO010351-1,SO010351,1,V00246,P0011,1,157.95,47.38,110.57
SO010351-2,SO010351,2,V00715,P0038,1,476.95,0.00,476.95
SO010352-1,SO010352,1,V00054,P0003,1,164.95,24.74,140.21
SO010352-2,SO010352,2,V00138,P0006,1,162.95,48.88,114.07
SO010353-1,SO010353,1,V00088,P0004,1,240.95,36.14,204.81
SO010353-2,SO010353,2,V00740,P0050,1,215.95,43.19,172.76
SO010353-3,SO010353,3,V00458,P0021,1,278.95,0.00,278.95
SO010354-1,SO010354,1,V00721,P0041,1,211.95,0.00,211.95
SO010354-2,SO010354,2,V00051,P0003,1,164.95,0.00,164.95
SO010355-1,SO010355,1,V00725,P0043,1,138.95,0.00,138.95
SO010355-2,SO010355,2,V00715,P0038,1,476.95,143.08,333.87
SO010356-1,SO010356,1,V00726,P0043,1,138.95,27.79,111.16
SO010356-2,SO010356,2,V00232,P0010,1,108.95,43.58,65.37
SO010356-3,SO010356,3,V00712,P0036,1,177.95,0.00,177.95
SO010357-1,SO010357,1,V00501,P0023,1,132.95,0.00,132.95
SO010358-1,SO010358,1,V00743,P0052,1,131.95,32.99,98.96
SO010358-2,SO010358,2,V00722,P0041,1,211.95,0.00,211.95
SO010359-1,SO010359,1,V00663,P0032,1,39.95,0.00,39.95
